OrderID,PurchaseDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,Net_Revenue,COGS,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTime_Flag,OrderStatus,Return_Flag,Refund_Amount
ORD0000020473,2024-07-18,CUS003532,PRO00548,SEL00206,CH04,3,14.25,0.14,14.11,8.13,0.17,0.22,0.0,13.72,Cash on Delivery,Platform-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000020478,2024-04-21,CUS006435,PRO00803,SEL00026,CH01,2,45.44,0.49,44.95,"32,49",6.39,0.77,5.99,43.78,Card,Platform-Fulfilled,Standard,8.1,0,Completed,0,0.0
ORD0000020483,2024-04-20,CUS000805,PRO00680,SEL00413,CH03,1,31.37,4.91,26.46,20.55,2.25,0.17,2.99,"27,03",Card,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000020485,2024-12-15,CUS005732,PRO00206,SEL00117,CH01,2,19.7,1.57,18.13,12.1,0.32,0.32,2.99,20.48,BNPL,Platform-Fulfilled,Pickup Point,2.6,1,Completed,0,0.0
ORD0000020492,2024-02-28,CUS006556,PRO00938,SEL00017,CH06,1,28.99,1.5,27.49,18.35,0.27,0.27,0.0,26.95,Card,Seller-Fulfilled,Standard,5.1,1,Returned,0,0.0
ORD0000020494,2024-05-17,CUS000099,PRO00885,SEL00310,CH05,3,271.47,4.49,266.98,140.89,26.54,1.83,0.0,238.61,PayPal,Seller-Fulfilled,Standard,9.8,0,Completed,0,0.0
ORD0000020497,2024-01-12,CUS002435,PRO00300,SEL00160,CH04,3,48.21,1.59,46.62,34.06,7.84,"0,70",0.0,"38,08",Cash on Delivery,Platform-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000020498,2024-02-28,CUS001668,PRO00440,SEL00023,CH06,1,52.65,5.36,47.29,32.7,"3,66",0.36,3.99,47.26,Card,Seller-Fulfilled,Standard,5.9,1,Returned,1,36.64
ORD0000020513,2024-03-30,CUS004064,PRO00266,SEL00158,CH02,1,15.64,2.25,13.39,9.91,0.24,0.14,3.99,17.0,Card,Seller-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000020515,2024-03-15,CUS000935,PRO00965,SEL00044,CH01,2,8.4,0.15,"8,25",4.67,1.35,"0,12",3.99,10.77,Card,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000020516,2024-08-04,CUS002471,PRO00664,SEL00395,CH01,1,389.24,5.89,383.35,238.79,55.89,5.84,0.0,321.62,PayPal,Seller-Fulfilled,Standard,1.9,1,Cancelled,0,0.0
ORD0000020522,2024-05-21,CUS002950,PRO00482,SEL00180,CH01,1,131.72,0.06,131.66,91.28,2.58,1.76,3.99,131.31,Card,Platform-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000020527,2024-10-29,CUS002580,PRO00881,SEL00365,CH03,1,21.85,4.08,17.77,12.77,1.31,0.19,0.0,16.27,BNPL,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000020530,2024-06-15,CUS001919,PRO00811,SEL00273,CH03,3,274.8,53.97,220.83,137.44,37.92,3.47,0.0,179.44,Card,Platform-Fulfilled,Express,4.0,0,Completed,0,0.0
ORD0000020545,2024-09-04,CUS000901,PRO00406,SEL00266,CH02,3,56.43,6.01,50.42,35.22,4.33,0.9,0.0,45.19,Card,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000020559,2024-06-26,CUS001201,PRO00496,SEL00398,CH06,1,29.49,2.55,26.94,18.83,0.36,0.21,3.99,30.36,Cash on Delivery,Platform-Fulfilled,Standard,7.1,0,Cancelled,0,0.0
ORD0000020564,2024-08-16,CUS001924,PRO00124,SEL00169,CH03,1,13.34,2.69,10.65,6.38,0.89,0.17,3.99,13.58,Card,Seller-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000020575,2024-03-27,CUS000271,PRO00517,SEL00055,CH01,2,31.7,3.44,28.26,18.18,2.72,0.5,3.99,29.03,Card,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000020576,2024-11-05,CUS005650,PRO00107,SEL00096,CH03,1,31.34,8.44,22.9,13.51,3.23,0.26,5.99,25.4,PayPal,Platform-Fulfilled,Express,3.3,0,Completed,0,0.0
ORD0000020580,2024-11-02,CUS002969,PRO00171,SEL00410,CH03,1,18.93,5.56,13.37,9.23,1.56,0.1,2.99,14.7,Card,Platform-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000020586,2024-11-10,CUS007054,PRO00393,SEL00042,CH04,1,34.33,5.27,"29,06",16.5,3.53,0.19,2.99,28.33,Card,Seller-Fulfilled,Pickup Point,1.3,1,Returned,0,0.0
ORD0000020587,2024-11-05,CUS003133,PRO00094,SEL00277,CH04,3,92.7,16.44,76.26,55.31,5.31,0.63,0.0,70.32,Card,Seller-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000020589,2024-12-25,CUS000335,PRO00612,SEL00080,CH04,1,129.42,27.52,101.9,69.33,9.88,"1,20",3.99,94.81,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000020591,2024-06-24,CUS003113,PRO00053,SEL00359,CH06,3,83.97,8.09,75.88,51.59,0.51,0.56,0.0,74.81,Card,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000020598,2024-07-07,CUS002951,PRO00742,SEL00002,CH03,1,52.28,9.58,42.7,26.33,4.56,0.4,5.99,43.73,Card,Platform-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000020601,2024-09-12,CUS004630,PRO00080,SEL00033,CH01,1,8.83,1.09,7.74,"4,47",0.56,0.09,0.0,7.09,Card,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000020604,2024-06-10,CUS001964,PRO00185,SEL00026,CH01,1,14.37,0.18,14.19,10.25,2.02,0.22,0.0,11.95,Card,Platform-Fulfilled,Standard,2.9,1,Completed,0,0.0
ORD0000020607,2024-08-26,CUS006856,PRO00268,SEL00403,CH01,1,3.76,0.6,3.16,2.03,0.45,0.05,2.99,5.65,BNPL,Seller-Fulfilled,Express,3.7,0,Completed,0,0.0
ORD0000020608,2024-06-22,CUS004666,PRO00566,SEL00353,CH03,1,22.93,4.73,18.2,"13,60",1.39,0.29,3.99,20.51,BNPL,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000020609,2024-04-07,CUS006877,PRO00807,SEL00290,CH03,1,29.03,2.75,26.28,19.28,2.49,0.27,2.99,26.51,Card,Seller-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000020610,2024-12-26,CUS003197,PRO00512,SEL00094,CH04,1,87.37,20.77,"66,60","45,03",9.24,1.12,0.0,56.24,BNPL,Seller-Fulfilled,Standard,3.9,1,Returned,0,0.0
ORD0000020613,2024-05-10,CUS003036,PRO00273,SEL00349,CH03,1,10.49,1.06,9.43,6.82,1.29,0.15,5.99,13.98,Card,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000020617,2024-04-15,CUS004845,PRO00279,SEL00407,CH03,2,31.12,2.31,28.81,19.36,0.47,0.41,5.99,33.92,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000020621,2024-07-31,CUS000917,PRO00872,SEL00218,CH03,1,13.56,0.17,13.39,9.88,1.71,0.22,0.0,11.46,Card,Platform-Fulfilled,Express,2.0,1,Returned,0,0.0
ORD0000020624,2024-08-20,CUS001560,PRO00685,SEL00111,CH04,1,178.39,7.53,170.86,123.77,12.88,"2,74",3.99,"159,23",Card,Platform-Fulfilled,Pickup Point,4.2,1,Completed,0,0.0
ORD0000020627,2024-08-26,CUS000935,PRO00437,SEL00114,CH04,1,27.87,3.85,24.02,15.28,2.83,0.27,0.0,20.92,Card,Seller-Fulfilled,Standard,4.1,1,Cancelled,0,0.0
ORD0000020636,2024-08-03,CUS006718,PRO00029,SEL00323,CH02,2,228.3,40.09,188.21,135.14,33.73,1.97,3.99,156.5,Card,Seller-Fulfilled,Express,3.4,0,Returned,1,84.7
ORD0000020638,2024-05-25,CUS005764,PRO00588,SEL00120,CH04,1,84.05,15.52,68.53,48.98,5.32,0.61,5.99,68.59,Cash on Delivery,Platform-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000020645,2024-09-11,CUS000821,PRO00030,SEL00181,CH04,2,287.74,15.09,272.65,174.13,23.04,4.85,2.99,247.75,Card,Seller-Fulfilled,Standard,3.8,1,Completed,0,"0,00"
ORD0000020647,2024-09-09,CUS004867,PRO00660,SEL00038,CH04,3,128.22,2.89,125.33,78.81,1.7,0.87,2.99,125.75,Card,Seller-Fulfilled,Standard,6.7,0,Completed,0,0.0
ORD0000020648,2024-12-09,CUS001427,PRO00451,SEL00357,CH02,2,29.86,3.62,"26,24","21,22",1.87,0.25,0.0,24.12,Card,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000020649,2024-07-19,CUS005041,PRO00384,SEL00268,CH04,1,6.3,0.86,5.44,3.9,0.11,0.09,2.99,8.23,Card,Platform-Fulfilled,Standard,3.0,1,Returned,0,0.0
ORD0000020650,2024-04-18,CUS006215,PRO00723,SEL00395,CH02,2,304.92,52.61,252.31,157.09,36.79,4.11,5.99,217.4,PayPal,Seller-Fulfilled,Standard,7.6,0,Returned,1,118.76
ORD0000020653,2024-06-13,CUS006095,PRO00604,SEL00315,CH04,1,25.87,4.15,21.72,13.4,"0,16",0.29,5.99,27.26,BNPL,Seller-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000020655,2024-05-05,CUS002950,PRO00395,SEL00045,CH01,1,34.5,4.84,29.66,19.26,4.16,0.49,5.99,31.0,PayPal,Platform-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000020656,2024-07-21,CUS001128,PRO00888,SEL00412,CH04,4,157.4,3.93,153.47,107.5,21.55,1.55,0.0,130.37,BNPL,Seller-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000020659,2024-07-12,CUS004903,PRO00159,SEL00290,CH04,1,35.13,4.42,30.71,22.28,2.91,0.4,3.99,31.39,BNPL,Seller-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000020660,2024-04-25,CUS005740,PRO00651,SEL00317,CH02,1,57.79,3.89,53.9,42.34,5.14,0.53,5.99,"54,22",Card,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000020661,2024-07-13,CUS002890,PRO00581,SEL00294,CH03,2,206.18,28.34,177.84,135.75,11.29,1.65,2.99,167.89,Card,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000020663,2024-07-27,CUS004895,PRO00431,SEL00233,CH05,1,37.92,6.04,31.88,23.22,2.62,0.39,5.99,34.86,PayPal,Platform-Fulfilled,Pickup Point,1.4,1,Completed,0,0.0
ORD0000020665,2024-05-21,CUS006794,PRO00159,SEL00085,CH03,1,38.05,2.9,35.15,28.1,4.17,0.24,0.0,30.74,BNPL,Seller-Fulfilled,Express,1.8,1,Returned,0,0.0
ORD0000020674,2024-02-12,CUS006730,PRO00943,SEL00127,CH04,1,99.33,0.58,98.75,58.77,0.27,0.7,2.99,100.77,Card,Seller-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000020677,2024-01-29,CUS002527,PRO00663,SEL00151,CH03,1,11.07,1.05,10.02,7.01,1.01,0.16,2.99,11.84,Card,Seller-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000020678,2024-06-18,CUS001157,PRO00270,SEL00234,CH05,1,31.75,1.46,30.29,21.83,4.94,0.26,0.0,"25,09",Card,Seller-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000020679,2024-12-13,CUS001262,PRO00880,SEL00327,CH06,3,61.59,18.3,43.29,27.28,3.62,0.3,0.0,39.37,BNPL,Seller-Fulfilled,Express,1.6,1,Cancelled,0,0.0
ORD0000020681,2024-02-24,CUS006927,PRO00843,SEL00217,CH04,2,286.44,27.02,259.42,176.43,38.16,2.08,3.99,223.17,Card,Seller-Fulfilled,Standard,3.6,1,Completed,0,0.0
ORD0000020683,2024-06-04,CUS004648,PRO00563,SEL00287,CH03,1,17.38,0.56,16.82,11.21,2.64,0.16,2.99,17.01,Card,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000020694,2024-05-12,CUS001028,PRO00937,SEL00267,CH01,3,310.05,44.27,"265,78",156.27,1.81,4.74,2.99,262.22,Card,Platform-Fulfilled,Standard,3.5,1,Cancelled,0,0.0
ORD0000020695,2024-12-25,CUS005413,PRO00611,SEL00036,CH01,2,312.08,54.59,257.49,195.61,4.4,2.41,0.0,250.68,Card,Platform-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000020697,2024-08-13,CUS002054,PRO00437,SEL00234,CH01,2,57.48,6.4,51.08,29.59,8.33,0.51,0.0,42.24,BNPL,Platform-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000020699,2024-06-30,CUS001730,PRO00427,SEL00194,CH03,1,45.63,7.29,38.34,23.01,6.64,0.52,2.99,34.17,Cash on Delivery,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000020704,2024-03-23,CUS004295,PRO00891,SEL00137,CH01,3,382.74,14.14,368.6,210.4,55.18,5.33,3.99,312.08,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000020705,2024-12-02,CUS001227,PRO00315,SEL00051,CH01,1,30.56,1.6,28.96,15.65,2.5,0.33,5.99,32.12,Bank Transfer,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000020706,2024-05-24,CUS007084,PRO00081,SEL00039,CH03,2,30.6,3.43,27.17,20.52,4.71,0.45,2.99,25.0,Card,Seller-Fulfilled,Pickup Point,3.4,1,Returned,1,23.17
ORD0000020708,2024-11-25,CUS004520,PRO00918,SEL00020,CH01,1,59.56,6.75,52.81,29.79,8.97,0.45,0.0,43.39,Card,Seller-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000020709,2024-04-25,CUS004976,PRO00646,SEL00015,CH03,1,20.98,2.78,18.2,14.65,3.15,0.31,0.0,14.74,Cash on Delivery,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000020717,2024-04-13,CUS006235,PRO00272,SEL00268,CH04,1,15.93,2.66,13.27,8.3,0.26,0.17,3.99,16.83,Card,Seller-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000020718,2024-11-19,CUS007016,PRO00223,SEL00150,CH01,1,131.22,14.39,116.83,68.57,7.54,1.35,2.99,110.93,Card,Seller-Fulfilled,Express,3.4,0,Returned,1,36.69
ORD0000020720,2024-10-04,CUS003921,PRO00440,SEL00310,CH05,1,51.5,6.21,45.29,27.86,4.5,0.46,0.0,40.33,Card,Seller-Fulfilled,Express,1.1,1,Returned,0,0.0
ORD0000020725,2024-07-04,CUS002173,PRO00880,SEL00059,CH01,3,57.24,10.21,47.03,29.25,0.84,0.7,0.0,45.49,Card,Platform-Fulfilled,Standard,3.2,1,Completed,0,0.0
ORD0000020727,2024-05-12,CUS000543,PRO00966,SEL00030,CH01,2,154.44,29.12,125.32,79.89,9.76,1.0,0.0,114.56,Card,Platform-Fulfilled,Pickup Point,4.3,1,Completed,0,0.0
ORD0000020729,2024-08-20,CUS000372,PRO00967,SEL00243,CH03,1,26.81,3.05,23.76,17.97,0.27,0.26,3.99,27.22,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000020733,2024-06-23,CUS005517,PRO00449,SEL00222,CH03,1,8.42,1.34,7.08,4.7,1.27,0.11,0.0,5.7,Card,Platform-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000020735,2024-09-22,CUS002340,PRO00913,SEL00094,CH02,1,48.23,4.13,44.1,30.06,6.12,0.55,0.0,37.43,Card,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000020738,2024-11-18,CUS001347,PRO00679,SEL00338,CH05,1,5.78,1.72,4.06,2.31,0.31,"0,05",0.0,3.7,BNPL,Seller-Fulfilled,Standard,4.7,1,Returned,0,0.0
ORD0000020743,2024-10-17,CUS000330,PRO00582,SEL00329,CH03,3,98.46,17.38,81.08,56.76,9.13,0.57,5.99,77.37,Card,Platform-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000020747,2024-01-24,CUS003351,PRO00833,SEL00396,CH01,1,34.56,0.17,34.39,21.49,2.75,0.38,0.0,31.26,BNPL,Seller-Fulfilled,Express,1.3,1,Completed,0,0.0
ORD0000020754,2024-10-02,CUS005326,PRO00481,SEL00192,CH02,1,61.87,11.43,50.44,35.73,0.51,0.62,5.99,55.3,BNPL,Platform-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000020757,2024-11-30,CUS006378,PRO00885,SEL00071,CH04,2,153.28,40.33,112.95,67.61,18.91,1.15,3.99,96.88,Cash on Delivery,Seller-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000020759,2024-05-20,CUS003942,PRO00932,SEL00330,CH03,1,26.35,5.61,20.74,14.43,3.29,0.2,0.0,17.25,PayPal,Seller-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000020760,2024-07-18,CUS003339,PRO00367,SEL00090,CH04,1,5.02,0.44,4.58,3.38,0.56,0.06,5.99,9.95,PayPal,Platform-Fulfilled,Standard,4.8,1,Cancelled,0,"0,00"
ORD0000020763,2024-12-21,CUS004918,PRO00445,SEL00323,CH04,1,175.57,18.63,156.94,98.44,28.12,2.1,3.99,130.71,Card,Seller-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000020767,2024-04-05,CUS003133,PRO00264,SEL00279,CH05,1,50.36,7.97,42.39,28.04,0.43,0.43,5.99,47.52,Card,Seller-Fulfilled,Pickup Point,4.2,1,Returned,1,"19,22"
ORD0000020771,2024-01-18,CUS003306,PRO00725,SEL00259,CH06,2,10.42,2.2,8.22,6.1,"0,65",0.08,0.0,7.49,PayPal,Platform-Fulfilled,Standard,3.3,1,Completed,0,0.0
ORD0000020772,2024-05-28,CUS002192,PRO00327,SEL00144,CH02,1,20.89,4.32,16.57,10.83,1.29,0.21,0.0,"15,07",Card,Platform-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000020774,2024-01-04,CUS003664,PRO00641,SEL00217,CH03,3,352.86,36.69,316.17,177.55,46.51,2.7,3.99,270.95,Bank Transfer,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000020775,2024-12-05,CUS003102,PRO00600,SEL00298,CH04,1,56.07,16.57,39.5,22.78,6.09,0.38,0.0,33.03,BNPL,Seller-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000020781,2024-07-10,CUS004303,PRO00629,SEL00114,CH04,1,7.8,0.89,6.91,4.99,0.82,0.07,3.99,10.01,PayPal,Seller-Fulfilled,Standard,1.9,1,Completed,0,0.0
ORD0000020783,2024-04-09,CUS002029,PRO00914,SEL00148,CH03,1,97.88,7.17,90.71,"68,16",0.13,0.88,3.99,93.69,BNPL,Seller-Fulfilled,Standard,6.7,0,Completed,0,0.0
ORD0000020784,2024-07-16,CUS004567,PRO00115,SEL00182,CH04,1,13.17,1.76,"11,41","9,38",0.12,0.12,3.99,15.16,PayPal,Platform-Fulfilled,Express,2.3,1,Completed,0,"0,00"
ORD0000020791,2024-11-12,CUS000113,PRO00916,SEL00380,CH05,1,38.33,9.75,28.58,16.74,"3,91",0.18,2.99,27.48,Card,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000020792,2024-09-23,CUS006753,PRO00873,SEL00042,CH05,3,94.53,16.16,78.37,52.12,9.53,1.41,2.99,"70,42",BNPL,Platform-Fulfilled,Pickup Point,3.9,1,Completed,0,0.0
ORD0000020796,2024-06-30,CUS004121,PRO00272,SEL00106,CH04,1,15.43,1.28,14.15,9.76,2.4,0.21,2.99,14.53,Card,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000020801,2024-05-17,CUS006690,PRO00346,SEL00420,CH04,2,103.0,19.02,83.98,48.22,5.27,0.94,3.99,81.76,Card,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000020802,2024-03-08,CUS005810,PRO00841,SEL00317,CH03,1,17.37,1.76,15.61,11.2,1.49,0.27,3.99,"17,84",BNPL,Platform-Fulfilled,Express,3.7,0,Completed,0,0.0
ORD0000020803,2024-03-04,CUS002109,PRO00869,SEL00118,CH02,1,23.41,2.98,20.43,14.61,2.57,0.19,2.99,20.66,Card,Seller-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000020804,2024-07-31,CUS003691,PRO00612,SEL00413,CH06,1,166.3,29.29,137.01,99.41,11.65,1.88,0.0,123.48,Card,Seller-Fulfilled,Express,3.8,0,Completed,0,0.0
ORD0000020807,2024-06-29,CUS001256,PRO00685,SEL00136,CH01,3,620.07,34.91,585.16,421.44,65.48,7.31,2.99,515.36,Card,Seller-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000020808,2024-07-02,CUS004669,PRO00424,SEL00069,CH06,1,22.48,3.66,18.82,14.04,2.47,0.16,5.99,22.18,Card,Seller-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000020812,2024-09-26,CUS004067,PRO00460,SEL00138,CH02,3,109.44,21.97,87.47,66.56,0.9,1.43,2.99,88.13,Card,Platform-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000020814,2024-02-23,CUS000697,PRO00353,SEL00353,CH05,1,33.11,4.81,28.3,19.61,2.15,0.36,3.99,29.78,Card,Seller-Fulfilled,Standard,4.6,1,Returned,1,24.39
ORD0000020815,2024-04-16,CUS006317,PRO00084,SEL00332,CH05,2,36.74,4.66,32.08,25.78,"2,41",0.36,0.0,29.31,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000020820,2024-04-27,CUS004077,PRO00780,SEL00266,CH01,1,28.6,0.58,28.02,20.7,2.4,0.28,3.99,29.33,Card,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000020823,2024-03-22,CUS000752,PRO00491,SEL00020,CH05,1,93.54,20.14,73.4,44.85,12.46,0.86,3.99,64.07,Card,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000020824,2024-02-19,CUS001030,PRO00465,SEL00354,CH04,1,12.44,2.66,9.78,5.96,1.25,0.08,0.0,8.45,PayPal,Seller-Fulfilled,Standard,7.6,0,Returned,1,5.89
ORD0000020830,2024-04-19,CUS004416,PRO00946,SEL00084,CH02,1,26.4,1.46,24.94,14.82,3.35,0.35,2.99,24.23,Card,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000020831,2024-05-15,CUS005185,PRO00391,SEL00233,CH03,1,13.13,1.67,11.46,7.05,"0,94",0.18,5.99,16.33,Card,Seller-Fulfilled,Express,2.4,1,Returned,0,0.0
ORD0000020834,2024-08-10,CUS001901,PRO00074,SEL00017,CH01,1,13.89,0.69,13.2,9.84,0.13,0.21,0.0,12.86,Bank Transfer,Seller-Fulfilled,Express,3.3,0,Completed,0,0.0
ORD0000020844,2024-01-09,CUS001787,PRO00477,SEL00012,CH01,2,118.58,10.73,107.85,75.07,13.16,1.03,0.0,93.66,Card,Platform-Fulfilled,Standard,2.8,1,Completed,0,0.0
ORD0000020846,2024-11-17,CUS000275,PRO00699,SEL00350,CH01,2,11.96,3.16,8.8,4.96,1.04,0.09,3.99,11.66,Card,Seller-Fulfilled,Standard,4.0,1,Cancelled,0,0.0
ORD0000020854,2024-05-05,CUS003642,PRO00509,SEL00128,CH04,1,4.2,0.72,3.48,2.19,0.41,0.03,0.0,3.04,Card,Seller-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000020862,2024-07-01,CUS001659,PRO00371,SEL00283,CH04,2,64.66,1.85,62.81,38.23,8.45,0.63,5.99,59.72,BNPL,Platform-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000020868,2024-07-16,CUS001254,PRO00405,SEL00042,CH04,2,166.68,34.32,132.36,"96,25",16.09,2.25,2.99,117.01,Card,Seller-Fulfilled,Standard,6.7,0,Completed,0,0.0
ORD0000020876,2024-01-14,CUS005601,PRO00560,SEL00398,CH06,2,134.7,6.08,128.62,96.59,1.72,0.98,0.0,125.92,Card,Platform-Fulfilled,Pickup Point,3.2,1,Completed,0,0.0
ORD0000020877,2024-09-12,CUS002909,PRO00661,SEL00007,CH04,2,26.18,2.25,23.93,13.86,1.48,0.25,0.0,22.2,BNPL,Seller-Fulfilled,Express,1.4,1,Completed,0,0.0
ORD0000020879,2024-11-09,CUS006100,PRO00892,SEL00392,CH01,3,61.32,9.77,51.55,32.46,6.83,0.92,2.99,46.79,Card,Seller-Fulfilled,Standard,7.5,0,Completed,0,0.0
ORD0000020882,2024-02-10,CUS000391,PRO00754,SEL00086,CH01,1,16.43,3.17,13.26,8.47,1.97,0.2,2.99,14.08,Card,Seller-Fulfilled,Standard,7.4,0,Completed,0,0.0
ORD0000020888,2024-05-10,CUS005725,PRO00172,SEL00019,CH02,1,14.83,2.12,12.71,7.82,0.8,0.12,2.99,14.78,Card,Seller-Fulfilled,Standard,4.5,1,Returned,1,7.12
ORD0000020892,2024-05-04,CUS003463,PRO00669,SEL00373,CH05,2,43.88,3.37,40.51,26.67,6.46,0.44,5.99,39.6,Card,Seller-Fulfilled,Standard,6.9,0,Returned,1,18.65
ORD0000020903,2024-01-12,CUS004910,PRO00951,SEL00062,CH01,1,3.62,0.3,3.32,2.43,0.28,0.06,0.0,2.98,Card,Platform-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000020904,2024-10-11,CUS005792,PRO00308,SEL00151,CH06,2,63.5,6.33,57.17,33.31,5.78,0.59,3.99,54.79,Card,Platform-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000020906,2024-02-08,CUS000454,PRO00763,SEL00318,CH06,2,46.9,4.57,42.33,32.97,5.05,0.35,3.99,40.92,BNPL,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000020908,2024-10-08,CUS006635,PRO00832,SEL00326,CH02,2,176.74,0.73,176.01,104.42,2.55,2.23,0.0,171.23,PayPal,Seller-Fulfilled,Pickup Point,2.2,1,Completed,0,0.0
ORD0000020911,2024-01-12,CUS004318,PRO00158,SEL00338,CH04,1,12.06,1.17,10.89,8.26,0.83,0.1,0.0,9.96,BNPL,Seller-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000020912,2024-02-21,CUS004040,PRO00114,SEL00201,CH01,1,15.08,0.11,14.97,8.29,1.41,0.16,5.99,19.39,Cash on Delivery,Platform-Fulfilled,Standard,3.1,1,Returned,1,6.62
ORD0000020922,2024-10-21,CUS006936,PRO00267,SEL00278,CH05,1,19.94,2.37,17.57,12.6,1.48,0.12,0.0,15.97,Card,Seller-Fulfilled,Standard,6.6,0,Returned,0,0.0
ORD0000020929,2024-01-12,CUS000913,PRO00397,SEL00342,CH06,1,9.31,1.32,7.99,5.7,0.9,0.07,2.99,10.01,BNPL,Platform-Fulfilled,Express,3.0,1,Completed,0,0.0
ORD0000020942,2024-02-08,CUS004526,PRO00887,SEL00387,CH01,1,62.71,12.76,49.95,33.98,3.67,0.71,2.99,48.56,PayPal,Platform-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000020953,2024-01-18,CUS000747,PRO00540,SEL00090,CH02,1,38.64,2.95,35.69,27.77,4.33,0.45,5.99,36.9,Card,Platform-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000020959,2024-01-02,CUS004937,PRO00350,SEL00146,CH01,1,4.49,0.08,4.41,3.12,0.45,0.07,3.99,7.88,Bank Transfer,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
