OrderID,OrderDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,NetRevenue,CostOfGoodsSold,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTimeDeliveryFlag,OrderStatus,ReturnFlag,RefundAmount
ORD0000020008,2021-04-23,CUS004128,PRO00282,SEL00066,CH05,1,51.9,6.43,45.47,30.82,7.11,0.63,3.99,41.72,Card,Seller-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000020011,2022-04-14,CUS006587,PRO00029,SEL00245,CH04,1,127.12,22.45,104.67,70.63,1.18,1.87,2.99,104.61,Card,Platform-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000020012,2022-03-22,CUS004391,PRO00724,SEL00108,CH01,4,56.84,8.51,48.33,29.76,2.97,0.43,5.99,50.92,Cash on Delivery,Seller-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000020013,2021-01-28,CUS004504,PRO00521,SEL00143,CH03,3,42.57,4.25,38.32,24.47,6.48,0.24,2.99,34.59,Card,Platform-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000020014,2021-01-11,CUS005834,PRO00495,SEL00237,CH02,1,123.82,6.35,117.47,87.49,10.34,1.45,0.0,105.68,Card,Platform-Fulfilled,Standard,2.9,1,Completed,0,0.0
ORD0000020016,2021-09-08,CUS002389,PRO00512,SEL00008,CH01,1,66.87,12.77,54.1,32.95,4.53,0.97,0.0,48.6,Card,Platform-Fulfilled,Standard,1.9,1,Completed,0,0.0
ORD0000020018,2021-10-15,CUS003862,PRO00315,SEL00283,CH06,1,27.3,4.41,22.89,13.63,3.08,0.36,5.99,25.44,PayPal,Seller-Fulfilled,Pickup Point,4.3,1,Completed,0,0.0
ORD0000020019,2022-10-05,CUS006359,PRO00408,SEL00125,CH05,4,91.48,2.89,88.59,63.57,11.66,0.53,3.99,80.39,PayPal,Platform-Fulfilled,Express,3.6,0,Completed,0,0.0
ORD0000020020,2021-04-20,CUS003390,PRO00162,SEL00160,CH02,1,50.72,8.48,42.24,32.64,7.1,0.51,5.99,40.62,BNPL,Seller-Fulfilled,Standard,2.7,1,Returned,1,41.05
ORD0000020021,2021-11-19,CUS000446,PRO00705,SEL00175,CH03,1,31.94,6.03,25.91,18.21,4.09,0.28,2.99,24.53,PayPal,Seller-Fulfilled,Standard,8.0,0,Completed,0,0.0
ORD0000020024,2022-07-21,CUS005909,PRO00819,SEL00262,CH04,1,52.86,11.17,41.69,27.49,6.01,0.62,0.0,35.06,Card,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000020025,2022-11-16,CUS000857,PRO00347,SEL00330,CH03,3,143.91,11.99,131.92,96.6,20.94,2.04,2.99,111.93,Card,Platform-Fulfilled,Pickup Point,2.6,1,Returned,0,0.0
ORD0000020031,2022-03-21,CUS000907,PRO00725,SEL00078,CH04,1,5.6,1.1,4.5,3.59,0.06,0.08,3.99,8.35,Card,Seller-Fulfilled,Standard,7.5,0,Completed,0,0.0
ORD0000020036,2021-07-15,CUS002169,PRO00592,SEL00371,CH03,4,29.4,1.07,28.33,19.31,3.71,0.22,2.99,27.39,PayPal,Seller-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000020039,2022-06-07,CUS005895,PRO00309,SEL00330,CH01,2,54.62,7.32,47.3,29.53,7.51,0.45,3.99,43.33,PayPal,Platform-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000020042,2021-01-15,CUS001461,PRO00879,SEL00143,CH01,4,43.92,7.46,36.46,26.06,6.16,0.44,0.0,29.86,BNPL,Platform-Fulfilled,Standard,2.3,1,Completed,0,0.0
ORD0000020045,2021-04-01,CUS002839,PRO00711,SEL00308,CH01,1,28.79,5.89,22.9,13.53,2.37,0.31,2.99,23.21,Card,Seller-Fulfilled,Standard,4.2,1,Returned,1,16.8
ORD0000020048,2021-07-17,CUS001671,PRO00911,SEL00335,CH02,1,33.19,2.86,30.33,20.53,3.87,0.23,3.99,30.22,BNPL,Platform-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000020049,2021-01-23,CUS005978,PRO00233,SEL00074,CH01,1,34.37,1.29,33.08,21.49,4.38,0.39,3.99,32.3,Card,Seller-Fulfilled,Standard,3.6,1,Completed,0,0.0
ORD0000020050,2021-12-29,CUS001597,PRO00622,SEL00145,CH06,2,40.5,8.49,32.01,20.32,0.11,0.24,0.0,31.66,BNPL,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000020052,2021-10-25,CUS007029,PRO00612,SEL00114,CH05,1,131.56,8.76,122.8,91.32,14.49,1.24,0.0,107.07,Card,Seller-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000020053,2021-03-09,CUS000816,PRO00081,SEL00120,CH02,1,17.58,0.39,17.19,11.6,1.34,0.28,3.99,19.56,PayPal,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000020054,2022-12-11,CUS004427,PRO00779,SEL00046,CH02,2,213.74,11.41,202.33,166.38,21.29,1.54,0.0,179.5,Card,Platform-Fulfilled,Standard,7.2,0,Completed,0,0.0
ORD0000020055,2022-02-14,CUS005254,PRO00767,SEL00223,CH02,2,283.22,20.31,262.91,158.49,18.01,4.46,0.0,240.44,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000020057,2021-09-24,CUS006190,PRO00383,SEL00401,CH05,3,391.26,77.23,314.03,189.55,20.44,2.81,3.99,294.77,Card,Seller-Fulfilled,Express,2.0,1,Returned,0,0.0
ORD0000020061,2021-01-03,CUS001739,PRO00869,SEL00124,CH04,2,44.54,6.21,38.33,21.85,0.53,0.3,0.0,37.5,Card,Platform-Fulfilled,Express,1.3,1,Completed,0,0.0
ORD0000020063,2022-08-28,CUS005852,PRO00552,SEL00321,CH01,1,61.65,6.78,54.87,34.51,9.09,0.87,2.99,47.9,Card,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000020064,2021-04-10,CUS003336,PRO00054,SEL00167,CH02,2,180.82,11.97,168.85,102.07,10.86,1.98,2.99,159.0,Card,Seller-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000020074,2021-09-07,CUS004808,PRO00281,SEL00202,CH02,2,17.0,2.12,14.88,10.25,1.15,0.26,5.99,19.46,Card,Platform-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000020080,2022-07-21,CUS000147,PRO00928,SEL00237,CH04,1,76.18,13.8,62.38,47.72,5.49,0.43,0.0,56.46,Card,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000020081,2021-09-26,CUS001248,PRO00068,SEL00188,CH02,1,57.34,9.97,47.37,35.86,4.92,0.66,3.99,45.78,PayPal,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000020082,2022-08-13,CUS005485,PRO00325,SEL00259,CH03,1,38.72,3.61,35.11,20.25,2.76,0.63,2.99,34.71,PayPal,Seller-Fulfilled,Express,3.2,0,Completed,0,0.0
ORD0000020083,2022-07-27,CUS003049,PRO00927,SEL00099,CH05,2,489.82,34.55,455.27,311.37,29.91,7.48,0.0,417.88,Cash on Delivery,Platform-Fulfilled,Standard,2.5,1,Returned,1,261.94
ORD0000020084,2021-11-01,CUS006761,PRO00529,SEL00032,CH06,1,17.63,4.07,13.56,9.34,1.13,0.23,5.99,18.19,Cash on Delivery,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000020085,2022-11-29,CUS006668,PRO00589,SEL00288,CH01,2,301.8,87.03,214.77,164.14,30.78,2.82,0.0,181.17,BNPL,Seller-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000020086,2022-07-04,CUS004128,PRO00908,SEL00062,CH05,2,209.58,19.52,190.06,133.11,16.17,2.44,2.99,174.44,Card,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000020090,2021-04-05,CUS001580,PRO00425,SEL00048,CH04,1,58.63,7.44,51.19,37.12,7.85,0.92,3.99,46.41,Card,Seller-Fulfilled,Standard,1.4,1,Completed,0,0.0
ORD0000020091,2021-10-21,CUS005502,PRO00445,SEL00318,CH02,1,180.3,5.62,174.68,106.9,20.84,1.24,3.99,156.59,PayPal,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000020093,2022-10-22,CUS002270,PRO00014,SEL00105,CH01,2,54.06,7.65,46.41,34.87,4.14,0.54,3.99,45.72,PayPal,Seller-Fulfilled,Express,3.0,1,Completed,0,0.0
ORD0000020095,2022-01-14,CUS004267,PRO00186,SEL00001,CH04,4,186.12,15.03,171.09,111.17,30.27,2.84,0.0,137.98,BNPL,Seller-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000020096,2022-01-19,CUS001901,PRO00220,SEL00037,CH01,4,623.36,4.89,618.47,433.41,7.79,9.62,0.0,601.06,Card,Seller-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000020098,2021-10-26,CUS002839,PRO00610,SEL00395,CH01,1,13.21,1.85,11.36,6.58,1.66,0.19,2.99,12.5,Card,Seller-Fulfilled,Express,1.7,1,Cancelled,0,0.0
ORD0000020101,2021-05-21,CUS002399,PRO00508,SEL00067,CH01,1,35.09,0.38,34.71,20.11,4.01,0.36,5.99,36.33,Card,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000020105,2022-02-18,CUS003718,PRO00383,SEL00265,CH04,2,287.54,25.15,262.39,171.91,35.29,1.92,0.0,225.18,Card,Platform-Fulfilled,Pickup Point,3.9,1,Completed,0,0.0
ORD0000020106,2021-05-08,CUS004362,PRO00497,SEL00410,CH02,2,107.96,17.58,90.38,59.72,10.53,1.05,3.99,82.79,Card,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000020109,2022-12-21,CUS003342,PRO00892,SEL00302,CH01,1,12.33,3.52,8.81,5.02,1.33,0.12,3.99,11.35,Card,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000020113,2022-07-18,CUS001674,PRO00977,SEL00090,CH03,3,247.77,20.02,227.75,134.52,27.65,2.67,5.99,203.42,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000020117,2022-11-11,CUS002369,PRO00317,SEL00175,CH01,1,7.27,0.92,6.35,4.9,1.0,0.06,3.99,9.28,BNPL,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000020122,2022-08-23,CUS007171,PRO00561,SEL00194,CH01,3,388.59,44.27,344.32,260.79,59.64,5.38,3.99,283.29,Card,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000020125,2021-04-15,CUS006625,PRO00787,SEL00145,CH04,1,15.36,1.48,13.88,8.62,0.05,0.2,0.0,13.63,Card,Platform-Fulfilled,Standard,8.5,0,Completed,0,0.0
ORD0000020126,2022-08-29,CUS000745,PRO00556,SEL00186,CH05,1,10.46,0.89,9.57,5.0,0.67,0.1,2.99,11.79,Card,Platform-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000020127,2021-12-22,CUS003515,PRO00833,SEL00340,CH03,1,33.23,6.33,26.9,20.21,0.08,0.28,2.99,29.53,Card,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000020128,2021-03-18,CUS002944,PRO00250,SEL00093,CH03,3,123.12,0.23,122.89,85.94,1.16,1.21,3.99,124.51,BNPL,Seller-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000020130,2022-01-06,CUS001117,PRO00736,SEL00310,CH06,1,39.32,4.21,35.11,21.56,3.49,0.4,0.0,31.22,PayPal,Seller-Fulfilled,Express,3.5,0,Completed,0,0.0
ORD0000020131,2022-03-21,CUS003734,PRO00786,SEL00415,CH03,1,248.2,17.31,230.89,162.31,26.6,1.89,5.99,208.39,BNPL,Seller-Fulfilled,Pickup Point,3.6,1,Completed,0,0.0
ORD0000020132,2022-02-13,CUS003803,PRO00910,SEL00250,CH05,1,17.24,1.61,15.63,10.07,1.03,0.26,0.0,14.34,Card,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000020133,2022-10-11,CUS003796,PRO00924,SEL00309,CH04,2,64.72,1.47,63.25,47.59,0.27,1.08,2.99,64.89,Card,Seller-Fulfilled,Standard,8.2,0,Completed,0,0.0
ORD0000020135,2021-05-05,CUS006491,PRO00230,SEL00023,CH06,3,310.68,60.2,250.48,193.37,19.39,3.94,0.0,227.15,Card,Platform-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000020136,2021-09-28,CUS000313,PRO00909,SEL00370,CH04,1,50.32,1.06,49.26,35.71,0.8,0.52,2.99,50.93,PayPal,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000020138,2022-06-24,CUS001769,PRO00885,SEL00087,CH03,1,83.91,12.04,71.87,49.84,0.65,0.82,3.99,74.39,Card,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000020141,2022-04-09,CUS000102,PRO00615,SEL00112,CH06,1,13.07,0.27,12.8,8.07,0.13,0.2,0.0,12.47,Card,Seller-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000020148,2022-04-17,CUS004066,PRO00807,SEL00251,CH05,1,28.05,0.51,27.54,18.06,0.15,0.35,2.99,30.03,Card,Seller-Fulfilled,Express,3.6,0,Returned,0,0.0
ORD0000020151,2021-01-05,CUS006373,PRO00185,SEL00004,CH06,1,17.28,1.23,16.05,9.85,1.53,0.18,0.0,14.34,Card,Seller-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000020152,2022-09-08,CUS007136,PRO00331,SEL00413,CH05,1,13.27,0.62,12.65,8.19,1.08,0.09,0.0,11.48,Cash on Delivery,Platform-Fulfilled,Express,2.4,1,Returned,1,10.23
ORD0000020153,2021-10-31,CUS003240,PRO00761,SEL00064,CH03,2,20.16,3.5,16.66,12.35,0.29,0.19,2.99,19.17,Card,Platform-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000020157,2022-08-03,CUS003686,PRO00637,SEL00073,CH02,1,12.72,2.11,10.61,7.87,1.06,0.17,0.0,9.38,PayPal,Seller-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000020159,2021-11-04,CUS006834,PRO00862,SEL00370,CH05,2,21.08,0.93,20.15,16.62,0.33,0.12,3.99,23.69,Card,Seller-Fulfilled,Standard,1.7,1,Completed,0,0.0
ORD0000020161,2022-12-06,CUS000036,PRO00877,SEL00241,CH02,1,4.58,0.86,3.72,2.47,0.47,0.06,3.99,7.18,Card,Platform-Fulfilled,Standard,4.7,1,Returned,0,0.0
ORD0000020165,2021-10-26,CUS005737,PRO00202,SEL00251,CH03,3,67.02,11.82,55.2,38.56,0.3,0.48,3.99,58.41,Bank Transfer,Platform-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000020166,2022-04-21,CUS004391,PRO00932,SEL00224,CH02,4,105.28,15.11,90.17,56.92,13.31,0.94,0.0,75.92,PayPal,Platform-Fulfilled,Express,2.1,1,Returned,0,0.0
ORD0000020167,2022-07-09,CUS004772,PRO00498,SEL00004,CH03,2,21.48,0.93,20.55,14.62,1.96,0.32,3.99,22.26,Card,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000020170,2022-07-04,CUS007053,PRO00093,SEL00418,CH01,1,78.95,13.21,65.74,43.24,4.53,0.86,0.0,60.35,PayPal,Seller-Fulfilled,Standard,6.9,0,Completed,0,0.0
ORD0000020173,2021-03-24,CUS004091,PRO00118,SEL00180,CH06,2,25.54,4.55,20.99,12.21,0.41,0.32,0.0,20.26,Cash on Delivery,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000020174,2021-03-23,CUS001393,PRO00784,SEL00096,CH03,2,511.88,45.96,465.92,333.1,65.65,5.54,5.99,400.72,Card,Seller-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000020175,2022-08-28,CUS006760,PRO00916,SEL00154,CH01,2,83.2,16.16,67.04,40.72,8.64,0.95,3.99,61.44,Card,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000020176,2022-02-03,CUS006034,PRO00423,SEL00009,CH04,1,8.93,1.01,7.92,5.51,0.6,0.07,3.99,11.24,Card,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000020177,2021-04-13,CUS006490,PRO00122,SEL00279,CH03,2,53.62,7.65,45.97,33.86,0.46,0.53,5.99,50.97,BNPL,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000020179,2021-06-16,CUS002214,PRO00116,SEL00047,CH01,1,42.79,7.9,34.89,23.72,2.35,0.35,2.99,35.18,Bank Transfer,Platform-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000020180,2021-05-20,CUS004101,PRO00339,SEL00376,CH05,1,3.89,0.58,3.31,2.46,0.26,0.02,2.99,6.02,BNPL,Seller-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000020181,2022-11-12,CUS004658,PRO00640,SEL00087,CH04,1,6.88,1.22,5.66,3.24,0.05,0.06,2.99,8.54,Card,Platform-Fulfilled,Pickup Point,3.8,1,Returned,1,4.88
ORD0000020182,2021-04-14,CUS002411,PRO00892,SEL00400,CH06,1,17.77,2.79,14.98,9.06,2.01,0.13,5.99,18.83,PayPal,Seller-Fulfilled,Pickup Point,4.0,1,Completed,0,0.0
ORD0000020185,2021-05-05,CUS002434,PRO00632,SEL00213,CH04,1,6.98,0.81,6.17,3.64,0.46,0.1,0.0,5.61,PayPal,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000020187,2022-11-07,CUS004442,PRO00483,SEL00149,CH05,1,17.5,0.61,16.89,9.43,2.43,0.15,5.99,20.3,Card,Seller-Fulfilled,Express,3.4,0,Completed,0,0.0
ORD0000020189,2022-05-18,CUS000577,PRO00191,SEL00270,CH04,1,17.44,0.29,17.15,10.22,2.03,0.19,3.99,18.92,Card,Platform-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000020190,2021-11-29,CUS005422,PRO00297,SEL00185,CH06,4,58.6,9.04,49.56,32.85,7.74,0.35,2.99,44.46,BNPL,Seller-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000020193,2022-07-03,CUS003866,PRO00223,SEL00067,CH03,3,409.71,59.17,350.54,272.16,40.49,5.12,0.0,304.93,PayPal,Seller-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000020196,2022-02-12,CUS001661,PRO00047,SEL00188,CH02,2,241.74,20.68,221.06,145.34,22.95,2.68,5.99,201.42,Card,Seller-Fulfilled,Express,1.1,1,Completed,0,0.0
ORD0000020198,2022-06-27,CUS004211,PRO00607,SEL00016,CH02,1,34.33,5.67,28.66,17.61,2.36,0.33,0.0,25.97,Card,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000020199,2021-08-28,CUS001449,PRO00950,SEL00248,CH03,2,12.92,1.15,11.77,9.15,1.73,0.07,2.99,12.96,Card,Platform-Fulfilled,Standard,5.8,1,Returned,0,0.0
ORD0000020201,2021-01-26,CUS003705,PRO00767,SEL00310,CH01,1,159.22,2.89,156.33,101.39,15.54,2.03,5.99,144.75,PayPal,Platform-Fulfilled,Standard,2.5,1,Completed,0,0.0
ORD0000020206,2021-10-27,CUS001196,PRO00088,SEL00181,CH01,2,63.32,2.72,60.6,38.31,5.12,0.95,3.99,58.52,Bank Transfer,Platform-Fulfilled,Standard,7.1,0,Completed,0,0.0
ORD0000020208,2022-01-15,CUS003019,PRO00053,SEL00067,CH04,1,26.11,2.92,23.19,15.37,2.68,0.32,0.0,20.19,BNPL,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000020209,2022-05-20,CUS006240,PRO00383,SEL00050,CH03,1,129.46,15.46,114.0,73.45,20.21,0.75,0.0,93.04,Card,Platform-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000020211,2022-10-22,CUS000297,PRO00854,SEL00127,CH01,2,8.2,1.79,6.41,4.17,0.02,0.04,5.99,12.34,PayPal,Seller-Fulfilled,Express,1.2,1,Completed,0,0.0
ORD0000020212,2022-12-25,CUS001829,PRO00019,SEL00159,CH02,2,106.94,5.76,101.18,73.58,12.02,1.08,0.0,88.08,Card,Platform-Fulfilled,Express,0.8,1,Returned,0,0.0
ORD0000020213,2022-11-11,CUS006185,PRO00794,SEL00372,CH01,1,37.46,4.72,32.74,22.97,4.85,0.47,2.99,30.41,Card,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000020218,2022-08-30,CUS000667,PRO00586,SEL00289,CH04,1,7.29,0.62,6.67,3.97,0.64,0.1,0.0,5.93,BNPL,Seller-Fulfilled,Standard,3.4,1,Completed,0,0.0
ORD0000020227,2021-04-06,CUS000535,PRO00371,SEL00405,CH02,1,30.35,3.23,27.12,17.45,3.26,0.17,2.99,26.68,Card,Platform-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000020231,2021-10-17,CUS003129,PRO00429,SEL00264,CH04,1,114.0,23.52,90.48,50.86,14.52,0.98,3.99,78.97,Card,Platform-Fulfilled,Standard,3.6,1,Completed,0,0.0
ORD0000020232,2022-03-22,CUS001868,PRO00569,SEL00017,CH04,2,81.12,12.44,68.68,45.28,0.67,0.46,2.99,70.54,BNPL,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000020237,2021-11-07,CUS007005,PRO00573,SEL00142,CH03,1,26.03,4.93,21.1,15.26,1.79,0.2,5.99,25.1,BNPL,Seller-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000020239,2021-06-30,CUS002942,PRO00810,SEL00394,CH06,1,15.96,1.15,14.81,11.38,1.39,0.18,5.99,19.23,Cash on Delivery,Seller-Fulfilled,Standard,5.1,1,Returned,0,0.0
ORD0000020242,2021-08-28,CUS004541,PRO00438,SEL00346,CH06,2,68.18,0.66,67.52,51.99,10.53,0.49,0.0,56.5,Bank Transfer,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000020243,2021-09-02,CUS000037,PRO00293,SEL00143,CH03,2,93.8,16.95,76.85,53.07,12.99,1.18,0.0,62.68,Card,Platform-Fulfilled,Standard,6.8,0,Returned,0,0.0
ORD0000020244,2022-12-02,CUS005329,PRO00920,SEL00085,CH04,2,85.74,5.57,80.17,56.67,9.51,1.44,0.0,69.22,Bank Transfer,Platform-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000020245,2021-09-08,CUS003801,PRO00064,SEL00230,CH02,1,12.75,1.99,10.76,8.09,1.92,0.15,5.99,14.68,Card,Platform-Fulfilled,Express,3.1,0,Returned,1,9.65
ORD0000020246,2021-05-03,CUS005539,PRO00934,SEL00249,CH02,3,104.73,14.35,90.38,52.77,8.4,1.11,2.99,83.86,Card,Platform-Fulfilled,Standard,2.0,1,Completed,0,0.0
ORD0000020248,2021-12-13,CUS003373,PRO00819,SEL00122,CH01,1,43.93,5.46,38.47,23.43,6.59,0.47,3.99,35.4,BNPL,Seller-Fulfilled,Standard,4.8,1,Cancelled,0,0.0
ORD0000020251,2022-06-25,CUS003839,PRO00062,SEL00099,CH04,3,29.37,2.0,27.37,20.67,1.8,0.22,0.0,25.35,Card,Platform-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000020254,2021-05-25,CUS003568,PRO00874,SEL00311,CH03,1,23.6,4.18,19.42,11.47,1.71,0.16,0.0,17.55,Card,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000020255,2022-03-10,CUS005930,PRO00866,SEL00326,CH03,1,13.36,0.92,12.44,7.75,0.18,0.15,0.0,12.11,Card,Seller-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000020257,2021-12-17,CUS001681,PRO00343,SEL00185,CH03,2,146.56,4.52,142.04,87.83,22.17,2.35,3.99,121.51,Card,Seller-Fulfilled,Pickup Point,2.7,1,Completed,0,0.0
ORD0000020260,2021-05-26,CUS006101,PRO00724,SEL00140,CH05,2,27.02,1.22,25.8,17.41,3.41,0.44,2.99,24.94,Card,Seller-Fulfilled,Standard,7.4,0,Completed,0,0.0
ORD0000020261,2022-12-18,CUS001958,PRO00176,SEL00188,CH01,1,96.52,18.19,78.33,51.49,8.13,0.6,3.99,73.59,Card,Platform-Fulfilled,Standard,2.2,1,Completed,0,0.0
ORD0000020263,2022-06-27,CUS002441,PRO00355,SEL00144,CH02,1,10.68,1.85,8.83,5.59,0.69,0.07,2.99,11.06,PayPal,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000020264,2021-09-20,CUS001147,PRO00915,SEL00115,CH06,1,10.01,1.87,8.14,5.24,1.28,0.1,2.99,9.75,Card,Seller-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000020265,2021-08-31,CUS006130,PRO00584,SEL00355,CH02,1,52.69,5.49,47.2,32.91,7.24,0.75,3.99,43.2,Card,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000020268,2021-05-06,CUS000989,PRO00888,SEL00261,CH03,1,41.3,1.95,39.35,29.51,0.41,0.52,0.0,38.42,Card,Platform-Fulfilled,Pickup Point,4.2,1,Completed,0,0.0
ORD0000020270,2021-12-06,CUS001389,PRO00785,SEL00268,CH04,1,33.14,6.74,26.4,20.49,0.51,0.18,0.0,25.71,Bank Transfer,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000020272,2022-09-12,CUS001522,PRO00963,SEL00317,CH04,1,29.11,5.6,23.51,18.18,2.24,0.21,2.99,24.05,Card,Seller-Fulfilled,Express,2.1,1,Returned,0,0.0
ORD0000020273,2021-05-15,CUS006892,PRO00778,SEL00377,CH06,1,18.34,1.28,17.06,10.9,2.79,0.13,2.99,17.13,PayPal,Platform-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000020275,2021-04-15,CUS002401,PRO00803,SEL00145,CH02,3,70.47,12.95,57.52,38.79,0.2,0.74,3.99,60.57,BNPL,Platform-Fulfilled,Standard,5.3,1,Returned,0,0.0
ORD0000020276,2021-11-20,CUS002923,PRO00698,SEL00206,CH01,2,12.76,1.75,11.01,6.73,0.13,0.08,0.0,10.8,Card,Platform-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000020277,2022-07-22,CUS005239,PRO00792,SEL00076,CH06,3,17.64,0.85,16.79,13.43,2.98,0.14,0.0,13.67,Card,Seller-Fulfilled,Pickup Point,2.8,1,Completed,0,0.0
ORD0000020279,2021-05-02,CUS004977,PRO00184,SEL00063,CH01,1,52.11,9.14,42.97,30.74,2.85,0.77,2.99,42.34,Card,Platform-Fulfilled,Standard,3.4,1,Cancelled,0,0.0
ORD0000020289,2021-04-22,CUS006847,PRO00359,SEL00070,CH02,1,53.68,1.26,52.42,38.3,7.77,0.91,5.99,49.73,Card,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000020290,2021-05-03,CUS005066,PRO00950,SEL00168,CH01,2,13.32,2.74,10.58,7.46,1.57,0.17,0.0,8.84,Card,Seller-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000020292,2022-02-13,CUS005758,PRO00902,SEL00355,CH03,2,142.12,25.4,116.72,73.06,17.89,1.94,3.99,100.88,Card,Seller-Fulfilled,Pickup Point,2.7,1,Completed,0,0.0
ORD0000020294,2022-05-20,CUS000973,PRO00783,SEL00171,CH06,1,10.16,1.39,8.77,5.5,0.8,0.15,0.0,7.82,BNPL,Seller-Fulfilled,Pickup Point,3.9,1,Completed,0,0.0
ORD0000020296,2022-02-07,CUS005354,PRO00549,SEL00258,CH01,1,90.03,6.24,83.79,58.88,8.41,0.68,5.99,80.69,Card,Platform-Fulfilled,Standard,5.4,1,Completed,0,0.0
