SpendID,SpendDate,CampaignID,ChannelID,AdSpend,AttributedRevenue,Conversions,AvgOrderValue,CPA,ConversionRate
MKT000017196,2023-06-20,CMP00212,CH01,498.12,115.48,0,101.89,498.12,0.0001
MKT000017201,2023-07-08,CMP00015,CH02,98.44,2170.1,7,85.62,14.06,0.0006
MKT000017206,2023-08-08,CMP00241,CH05,1103.11,6472.43,22,69.04,50.14,0.0028
MKT000017212,2023-04-29,CMP00245,CH01,3132.54,13000.3,57,92.04,54.96,0.0102
MKT000017214,2023-11-04,CMP00030,CH02,771.61,2605.1,8,47.41,96.45,0.0011
MKT000017217,2023-10-11,CMP00016,CH01,1380.17,6634.21,24,49.26,57.51,0.0053
MKT000017219,2023-07-02,CMP00222,CH06,651.38,1226.04,9,61.54,72.38,0.0005
MKT000017226,2023-09-05,CMP00260,CH03,496.67,5261.56,49,98.96,10.14,0.0033
MKT000017230,2023-12-01,CMP00002,CH04,1564.09,3761.62,23,76.59,68.0,0.0017
MKT000017232,2023-09-13,CMP00229,CH04,924.09,2968.09,16,47.53,57.76,0.0012
MKT000017240,2023-10-25,CMP00086,CH03,762.2,1952.13,16,68.01,47.64,0.0015
MKT000017241,2023-04-22,CMP00273,CH05,1856.35,13109.29,73,95.88,25.43,0.0209
MKT000017244,2023-05-27,CMP00169,CH03,1397.26,14928.02,81,89.87,17.25,0.0083
MKT000017245,2023-01-29,CMP00022,CH03,427.43,2319.46,16,71.03,26.71,0.0012
MKT000017254,2023-02-03,CMP00133,CH03,871.96,7597.02,43,89.31,20.28,0.0039
MKT000017255,2023-11-11,CMP00059,CH05,2879.18,15060.21,68,79.46,42.34,0.0117
MKT000017256,2023-12-02,CMP00258,CH03,491.51,5741.01,47,86.23,10.46,0.0083
MKT000017257,2023-10-06,CMP00172,CH03,442.01,6042.41,40,80.05,11.05,0.0023
MKT000017259,2023-08-27,CMP00198,CH04,1485.61,11111.03,33,50.53,45.02,0.0214
MKT000017272,2023-02-10,CMP00041,CH06,528.46,1530.86,3,76.51,176.15,0.0002
MKT000017277,2023-10-09,CMP00070,CH05,775.07,3867.06,18,101.38,43.06,0.0016
MKT000017284,2023-03-01,CMP00074,CH01,366.28,2596.69,23,88.4,15.93,0.0118
MKT000017300,2023-05-21,CMP00147,CH01,1564.78,11466.22,49,100.17,31.93,0.0034
MKT000017312,2023-06-10,CMP00045,CH05,1198.42,5206.55,24,84.81,49.93,0.0047
MKT000017314,2023-12-06,CMP00147,CH01,365.44,1629.67,5,68.32,73.09,0.0005
MKT000017326,2023-12-28,CMP00116,CH04,2796.09,15393.71,74,115.25,37.79,0.0185
MKT000017332,2023-03-10,CMP00208,CH01,1391.56,9268.91,38,87.24,36.62,0.0299
MKT000017337,2023-03-02,CMP00193,CH01,1082.54,9101.92,29,69.95,37.33,0.0024
MKT000017338,2023-11-28,CMP00112,CH01,675.99,4408.82,29,93.13,23.31,0.0053
MKT000017345,2023-03-24,CMP00264,CH01,395.53,2182.4,12,90.95,32.96,0.0007
MKT000017347,2023-09-07,CMP00240,CH03,494.65,4116.72,37,82.31,13.37,0.0033
MKT000017349,2023-05-08,CMP00042,CH04,1320.3,4365.96,38,87.85,34.74,0.0091
MKT000017352,2023-09-20,CMP00070,CH05,1952.11,7937.82,44,120.23,44.37,0.0041
MKT000017353,2023-12-26,CMP00009,CH04,2637.28,19779.53,117,78.92,22.54,0.0138
MKT000017355,2023-10-22,CMP00157,CH01,1298.75,5824.24,20,86.93,64.94,0.0024
MKT000017364,2023-12-15,CMP00110,CH06,7219.21,20832.54,52,109.82,138.83,0.0083
MKT000017367,2023-04-27,CMP00204,CH04,3150.96,17419.42,63,77.93,50.02,0.0053
MKT000017368,2023-08-14,CMP00210,CH06,1373.23,1580.96,11,77.58,124.84,0.0025
MKT000017371,2023-02-04,CMP00063,CH02,80.0,701.27,4,66.86,20.0,0.0005
MKT000017373,2023-06-28,CMP00225,CH02,742.45,5778.41,26,120.54,28.56,0.0017
MKT000017376,2023-10-07,CMP00217,CH01,2272.74,6674.97,23,80.81,98.81,0.0021
MKT000017379,2023-11-02,CMP00146,CH01,1112.27,4071.36,19,78.43,58.54,0.0015
MKT000017381,2023-07-10,CMP00191,CH01,1587.53,8170.03,51,98.14,31.13,0.0034
MKT000017387,2023-05-25,CMP00185,CH02,107.37,1433.51,9,73.46,11.93,0.0084
MKT000017392,2023-01-12,CMP00234,CH02,562.79,8313.86,34,79.97,16.55,0.0021
MKT000017394,2023-09-07,CMP00147,CH01,2740.13,19741.82,94,47.64,29.15,0.0159
MKT000017398,2023-06-21,CMP00072,CH04,817.09,1151.0,5,75.26,163.42,0.0007
MKT000017404,2023-06-05,CMP00274,CH01,2714.33,15336.65,67,84.72,40.51,0.012
MKT000017411,2023-09-03,CMP00075,CH01,199.91,1586.05,4,106.74,49.98,0.0017
MKT000017412,2023-01-27,CMP00010,CH01,961.43,10389.47,39,86.34,24.65,0.0119
MKT000017414,2023-10-29,CMP00272,CH05,2836.37,28107.87,109,81.47,26.02,0.0089
MKT000017420,2023-01-01,CMP00011,CH02,718.4,10992.99,58,119.81,12.39,0.0042
MKT000017430,2023-08-10,CMP00022,CH03,1144.71,9599.6,79,77.78,14.49,0.0064
MKT000017432,2023-07-17,CMP00104,CH01,731.43,1690.95,5,79.83,146.29,0.0018
MKT000017436,2023-07-08,CMP00150,CH03,614.24,1786.22,11,74.62,55.84,0.0027
MKT000017453,2023-05-16,CMP00123,CH06,1822.05,4809.21,8,93.31,227.76,0.0005
MKT000017458,2023-03-25,CMP00081,CH03,468.94,6956.1,42,64.59,11.17,0.009
MKT000017464,2023-03-05,CMP00173,CH05,1507.12,8946.63,31,111.63,48.62,0.0039
MKT000017465,2023-09-11,CMP00198,CH04,358.19,1666.85,10,50.23,35.82,0.0092
MKT000017466,2023-03-21,CMP00198,CH04,1320.45,3097.84,10,69.25,132.04,0.001
MKT000017469,2023-06-06,CMP00228,CH01,1279.5,10647.57,44,87.66,29.08,0.0066
MKT000017474,2023-03-27,CMP00067,CH05,961.74,4554.27,29,69.51,33.16,0.0017
MKT000017481,2023-10-20,CMP00028,CH05,630.48,2630.59,9,70.68,70.05,0.0017
MKT000017488,2023-10-13,CMP00208,CH01,622.65,1872.52,7,86.23,88.95,0.0029
MKT000017489,2023-04-24,CMP00245,CH01,815.38,3046.39,17,101.42,47.96,0.0036
MKT000017492,2023-04-11,CMP00203,CH02,294.88,4358.97,28,93.29,10.53,0.0045
MKT000017495,2023-03-26,CMP00235,CH06,3768.39,20671.46,98,63.67,38.45,0.0061
MKT000017497,2023-01-22,CMP00240,CH03,234.21,2262.03,17,93.4,13.78,0.0014
MKT000017500,2023-04-23,CMP00121,CH05,2346.63,6152.07,35,81.09,67.05,0.0065
MKT000017515,2023-11-07,CMP00160,CH01,524.18,1929.89,8,76.31,65.52,0.0007
MKT000017516,2023-12-11,CMP00035,CH01,695.87,3149.15,14,95.18,49.71,0.0008
MKT000017517,2023-11-27,CMP00210,CH06,1393.8,3520.63,27,52.05,51.62,0.0015
MKT000017518,2023-06-07,CMP00277,CH01,1264.7,6624.05,38,77.86,33.28,0.0052
MKT000017520,2023-05-08,CMP00259,CH02,193.96,2183.67,10,95.56,19.4,0.001
MKT000017527,2023-07-26,CMP00229,CH04,1221.04,5816.63,19,65.63,64.27,0.0012
MKT000017532,2023-11-10,CMP00070,CH05,5621.71,13830.62,50,94.93,112.43,0.0156
MKT000017543,2023-07-05,CMP00019,CH03,473.65,1403.68,7,96.79,67.66,0.0008
MKT000017545,2023-06-21,CMP00122,CH06,439.73,1873.97,5,74.08,87.95,0.0008
MKT000017557,2023-10-07,CMP00168,CH01,576.46,2727.09,15,64.26,38.43,0.002
MKT000017559,2023-10-22,CMP00157,CH01,6607.05,21775.45,116,96.11,56.96,0.0182
MKT000017560,2023-01-20,CMP00228,CH01,2696.02,14344.09,80,96.88,33.7,0.0088
MKT000017563,2023-06-19,CMP00260,CH03,258.0,1820.93,9,93.55,28.67,0.0008
MKT000017565,2023-09-18,CMP00255,CH03,602.82,4775.36,49,65.59,12.3,0.0367
MKT000017567,2023-09-01,CMP00070,CH05,727.51,2409.29,14,92.85,51.97,0.0008
MKT000017568,2023-01-28,CMP00198,CH04,1893.8,6911.55,50,104.9,37.88,0.0125
MKT000017573,2023-08-25,CMP00226,CH02,110.15,365.83,1,89.17,110.15,0.0001
MKT000017576,2023-05-02,CMP00272,CH05,2389.45,26296.21,107,96.38,22.33,0.007
MKT000017577,2023-09-04,CMP00144,CH04,1368.86,3640.08,18,85.49,76.05,0.0128
MKT000017581,2023-03-08,CMP00138,CH04,1897.9,10641.87,45,55.09,42.18,0.0029
MKT000017582,2023-01-20,CMP00278,CH01,422.83,4711.16,16,68.16,26.43,0.0027
MKT000017584,2023-12-12,CMP00044,CH03,1077.78,8967.03,48,71.38,22.45,0.0052
MKT000017605,2023-07-25,CMP00143,CH04,1222.44,3717.31,32,108.8,38.2,0.0032
MKT000017609,2023-09-19,CMP00230,CH01,2060.66,10295.72,36,100.14,57.24,0.019
MKT000017612,2023-06-23,CMP00076,CH02,80.0,866.63,3,86.13,26.67,0.0002
MKT000017614,2023-10-05,CMP00269,CH01,706.28,4238.38,26,98.86,27.16,0.0015
MKT000017618,2023-11-12,CMP00109,CH05,404.08,3817.85,20,96.57,20.2,0.0014
MKT000017623,2023-10-19,CMP00080,CH01,1339.75,3933.63,21,104.36,63.8,0.0016
MKT000017624,2023-12-30,CMP00095,CH02,258.37,2360.7,9,79.48,28.71,0.0006
MKT000017626,2023-10-20,CMP00260,CH03,321.27,4981.91,39,87.62,8.24,0.0036
MKT000017631,2023-02-26,CMP00250,CH03,469.58,890.92,5,63.34,93.92,0.0004
MKT000017632,2023-06-06,CMP00007,CH03,296.63,3579.15,32,80.26,9.27,0.0039
MKT000017640,2023-05-25,CMP00267,CH05,837.8,3895.53,13,64.95,64.45,0.0007
MKT000017650,2023-07-17,CMP00268,CH01,228.05,990.36,6,88.87,38.01,0.0004
MKT000017651,2023-06-06,CMP00190,CH06,1301.55,8039.38,43,79.69,30.27,0.006
MKT000017654,2023-12-17,CMP00013,CH06,1202.67,4882.15,22,94.77,54.67,0.0042
MKT000017655,2023-02-01,CMP00154,CH01,580.0,3978.02,17,99.57,34.12,0.0017
MKT000017657,2023-01-26,CMP00123,CH06,727.33,742.59,3,48.89,242.44,0.0025
MKT000017659,2023-12-20,CMP00075,CH01,1571.6,10152.04,34,66.82,46.22,0.0039
MKT000017662,2023-12-22,CMP00274,CH01,2405.63,9126.34,45,80.22,53.46,0.0053
MKT000017666,2023-05-08,CMP00014,CH03,1284.44,2499.08,15,109.38,85.63,0.0026
MKT000017670,2023-03-31,CMP00121,CH05,852.81,1906.59,10,79.08,85.28,0.0017
MKT000017675,2023-10-26,CMP00020,CH04,1720.03,5287.82,26,85.45,66.15,0.0021
MKT000017679,2023-11-04,CMP00079,CH04,1190.58,7718.59,37,71.66,32.18,0.0023
MKT000017690,2023-07-23,CMP00172,CH03,669.2,2358.94,12,66.14,55.77,0.0051
MKT000017694,2023-06-11,CMP00083,CH05,1645.68,7682.17,40,71.63,41.14,0.0081
MKT000017699,2023-01-23,CMP00170,CH02,240.43,1582.88,2,55.31,120.21,0.0002
MKT000017702,2023-09-05,CMP00119,CH01,1739.03,6603.22,29,82.89,59.97,0.0048
MKT000017704,2023-06-17,CMP00111,CH05,1372.28,8107.82,42,73.72,32.67,0.0044
MKT000017708,2023-09-07,CMP00129,CH04,2649.13,9426.1,44,97.07,60.21,0.0038
MKT000017709,2023-12-20,CMP00180,CH01,1037.81,3232.82,20,92.87,51.89,0.0029
MKT000017717,2023-09-14,CMP00241,CH05,647.68,5889.42,21,92.01,30.84,0.0031
MKT000017723,2023-12-12,CMP00209,CH04,1368.63,3388.25,18,82.55,76.04,0.0048
MKT000017729,2023-03-12,CMP00067,CH05,1517.36,8149.38,23,108.04,65.97,0.0027
MKT000017733,2023-11-21,CMP00116,CH04,462.25,3005.64,13,74.18,35.56,0.0015
MKT000017739,2023-08-06,CMP00174,CH05,2615.04,10584.37,51,79.39,51.28,0.0029
MKT000017741,2023-08-08,CMP00061,CH01,781.19,3931.97,23,74.21,33.96,0.0013
MKT000017743,2023-04-18,CMP00117,CH02,186.19,2568.64,6,96.06,31.03,0.0003
MKT000017746,2023-07-19,CMP00047,CH05,3862.31,34939.39,168,64.29,22.99,0.0334
MKT000017748,2023-01-01,CMP00222,CH06,1800.39,6932.47,41,100.93,43.91,0.003
MKT000017750,2023-06-27,CMP00180,CH01,2452.26,6341.85,35,68.97,70.06,0.0024
MKT000017751,2023-07-10,CMP00219,CH05,1377.82,15255.02,57,86.65,24.17,0.0201
MKT000017755,2023-03-11,CMP00144,CH04,1391.14,3804.51,8,92.59,173.89,0.0052
MKT000017757,2023-06-12,CMP00055,CH03,396.31,4710.65,42,104.3,9.44,0.0083
MKT000017775,2023-01-31,CMP00214,CH03,1447.05,11551.71,61,88.78,23.72,0.0065
MKT000017780,2023-12-04,CMP00102,CH02,160.14,1236.78,4,105.15,40.03,0.0011
MKT000017781,2023-07-22,CMP00174,CH05,684.27,2037.56,10,64.82,68.43,0.0011
MKT000017786,2023-04-14,CMP00259,CH02,80.0,355.27,3,99.33,26.67,0.0004
MKT000017792,2023-07-26,CMP00270,CH01,4409.46,16676.33,71,116.38,62.11,0.019
MKT000017799,2023-04-08,CMP00119,CH01,487.61,2664.71,9,64.68,54.18,0.0007
MKT000017801,2023-10-28,CMP00100,CH01,1992.12,10113.57,36,91.4,55.34,0.0039
MKT000017806,2023-07-09,CMP00165,CH01,2567.94,5940.86,21,72.93,122.28,0.0034
MKT000017813,2023-12-08,CMP00209,CH04,691.54,2257.34,8,65.05,86.44,0.0058
MKT000017815,2023-12-22,CMP00063,CH02,498.36,4161.89,23,76.15,21.67,0.0016
MKT000017825,2023-05-10,CMP00111,CH05,1486.87,12119.09,59,70.05,25.2,0.0163
MKT000017826,2023-10-31,CMP00027,CH02,292.35,2551.49,6,103.33,48.73,0.0004
MKT000017827,2023-08-07,CMP00070,CH05,1738.82,21394.03,112,68.22,15.53,0.0094
MKT000017828,2023-08-09,CMP00100,CH01,608.4,1678.95,7,58.7,86.91,0.0039
MKT000017834,2023-02-07,CMP00077,CH01,1625.09,8238.34,28,79.57,58.04,0.0043
MKT000017839,2023-01-03,CMP00176,CH05,1837.98,9994.07,46,78.58,39.96,0.0052
MKT000017844,2023-10-10,CMP00079,CH04,1441.67,4267.68,19,121.41,75.88,0.0031
MKT000017848,2023-12-02,CMP00228,CH01,655.25,4287.69,7,102.5,93.61,0.0005
MKT000017852,2023-11-17,CMP00095,CH02,305.45,3929.46,19,58.95,16.08,0.0016
MKT000017853,2023-08-31,CMP00053,CH04,1246.01,4781.32,24,112.69,51.92,0.0016
MKT000017856,2023-04-05,CMP00233,CH01,1015.64,3048.36,6,71.36,169.27,0.0003
MKT000017863,2023-12-02,CMP00219,CH05,1787.34,15106.08,86,97.46,20.78,0.0075
MKT000017865,2023-03-19,CMP00160,CH01,1865.6,4791.49,24,63.91,77.73,0.0031
MKT000017872,2023-04-21,CMP00042,CH04,1545.66,17999.37,101,105.5,15.3,0.0126
MKT000017882,2023-04-30,CMP00191,CH01,1336.11,17122.61,130,97.88,10.28,0.0242
MKT000017884,2023-02-14,CMP00227,CH05,3783.4,21602.9,127,120.79,29.79,0.0086
MKT000017887,2023-05-13,CMP00259,CH02,239.72,2628.65,12,76.92,19.98,0.0024
MKT000017891,2023-03-21,CMP00072,CH04,1654.01,6480.03,24,95.37,68.92,0.0033
MKT000017894,2023-07-13,CMP00025,CH01,1278.35,4684.85,24,79.37,53.26,0.013
MKT000017901,2023-05-13,CMP00250,CH03,856.88,12746.64,58,87.08,14.77,0.0223
MKT000017903,2023-01-25,CMP00058,CH05,1044.12,2747.52,12,70.61,87.01,0.0008
MKT000017906,2023-07-28,CMP00155,CH03,619.42,3264.91,16,85.04,38.71,0.0021
MKT000017914,2023-10-13,CMP00032,CH04,879.66,2481.96,10,132.91,87.97,0.0015
MKT000017916,2023-03-22,CMP00134,CH01,972.13,8788.9,35,80.01,27.78,0.0054
MKT000017920,2023-06-24,CMP00104,CH01,1571.54,4519.92,20,86.34,78.58,0.0012
MKT000017928,2023-12-05,CMP00128,CH05,2615.97,15328.36,56,131.03,46.71,0.0146
MKT000017933,2023-06-06,CMP00262,CH06,1558.26,933.37,2,81.27,779.13,0.0001
MKT000017934,2023-06-07,CMP00270,CH01,5011.84,31128.94,189,77.37,26.52,0.0202
MKT000017935,2023-04-07,CMP00189,CH01,1393.86,8127.82,37,98.14,37.67,0.0065
MKT000017936,2023-05-08,CMP00063,CH02,659.11,5458.43,33,73.05,19.97,0.0152
MKT000017938,2023-09-26,CMP00153,CH03,159.61,1660.6,9,58.89,17.73,0.0005
MKT000017939,2023-02-13,CMP00239,CH04,943.93,7049.01,20,92.3,47.2,0.006
MKT000017944,2023-11-20,CMP00058,CH05,724.35,4618.29,13,45.37,55.72,0.0008
MKT000017957,2023-07-31,CMP00197,CH03,313.05,2373.26,17,85.08,18.41,0.0076
MKT000017964,2023-11-27,CMP00174,CH05,1879.47,9989.35,33,85.5,56.95,0.0044
MKT000017968,2023-04-06,CMP00137,CH03,180.44,1786.14,13,113.61,13.88,0.0018
MKT000017980,2023-06-04,CMP00074,CH01,320.69,1859.51,7,52.34,45.81,0.0005
MKT000017991,2023-12-17,CMP00026,CH02,521.44,3120.08,18,108.67,28.97,0.0025
MKT000017996,2023-06-05,CMP00086,CH03,600.33,2891.17,15,90.17,40.02,0.0041
MKT000017998,2023-09-24,CMP00070,CH05,2058.32,10715.58,53,89.33,38.84,0.0052
MKT000017999,2023-06-16,CMP00037,CH05,1246.29,6992.2,35,90.53,35.61,0.0022
MKT000018003,2023-01-14,CMP00121,CH05,902.4,2046.49,2,72.8,451.2,0.0001
MKT000018005,2023-04-08,CMP00151,CH01,614.32,3815.28,14,130.78,43.88,0.001
MKT000018007,2023-12-24,CMP00130,CH04,2863.21,5444.63,16,96.63,178.95,0.0013
MKT000018014,2023-06-07,CMP00271,CH03,1126.09,14468.96,100,80.14,11.26,0.0449
MKT000018015,2023-09-12,CMP00199,CH04,437.01,1678.52,5,87.03,87.4,0.0003
MKT000018016,2023-04-12,CMP00233,CH01,1329.49,2578.53,14,60.98,94.96,0.0008
MKT000018020,2023-04-13,CMP00073,CH01,979.46,14174.89,65,89.22,15.07,0.0041
MKT000018024,2023-04-20,CMP00009,CH04,2049.75,5928.69,20,100.91,102.49,0.0015
MKT000018025,2023-01-18,CMP00191,CH01,1797.59,7747.72,24,60.13,74.9,0.002
MKT000018027,2023-10-03,CMP00072,CH04,593.08,3141.4,18,109.7,32.95,0.0176
MKT000018028,2023-01-24,CMP00265,CH01,1317.1,3680.36,23,42.94,57.27,0.0036
MKT000018029,2023-07-31,CMP00274,CH01,3093.86,14247.79,52,83.99,59.5,0.0127
MKT000018037,2023-11-21,CMP00187,CH04,927.96,3630.22,15,110.52,61.86,0.0014
MKT000018040,2023-01-01,CMP00216,CH03,670.79,5149.77,23,80.47,29.16,0.0013
MKT000018041,2023-10-12,CMP00171,CH04,1027.19,849.81,6,91.76,171.2,0.0014
MKT000018050,2023-11-19,CMP00075,CH01,810.23,5135.41,27,52.22,30.01,0.0018
MKT000018058,2023-03-19,CMP00116,CH04,2636.41,22801.03,82,79.7,32.15,0.0243
MKT000018061,2023-03-27,CMP00170,CH02,457.9,4149.86,11,122.98,41.63,0.0009
MKT000018063,2023-01-20,CMP00017,CH04,520.5,2812.11,9,88.81,57.83,0.0013
MKT000018077,2023-12-02,CMP00190,CH06,771.75,1635.49,5,76.97,154.35,0.0005
MKT000018079,2023-03-14,CMP00248,CH01,1362.28,4875.2,37,90.23,36.82,0.0036
MKT000018082,2023-09-11,CMP00096,CH03,1047.54,10371.25,62,133.6,16.9,0.0036
MKT000018088,2023-09-13,CMP00180,CH01,809.78,1187.28,5,97.38,161.96,0.0009
MKT000018090,2023-12-13,CMP00197,CH03,224.79,1452.56,6,116.11,37.47,0.0014
MKT000018093,2023-04-24,CMP00194,CH05,927.6,5844.98,21,65.37,44.17,0.0055
MKT000018098,2023-02-01,CMP00162,CH01,2253.97,5383.8,31,96.62,72.71,0.0056
MKT000018107,2023-01-22,CMP00046,CH05,1696.72,1670.29,5,87.82,339.34,0.0003
MKT000018114,2023-01-09,CMP00197,CH03,368.84,2477.33,17,123.09,21.7,0.0015
MKT000018124,2023-05-09,CMP00199,CH04,2231.01,13806.54,48,59.37,46.48,0.0091
MKT000018126,2023-11-10,CMP00213,CH02,286.55,2373.7,13,108.35,22.04,0.0009
MKT000018128,2023-03-11,CMP00278,CH01,1375.49,2304.96,19,58.94,72.39,0.0013
MKT000018131,2023-08-29,CMP00096,CH03,736.09,3212.22,22,80.44,33.46,0.0017
MKT000018133,2023-02-13,CMP00256,CH06,1247.07,7371.43,18,62.24,69.28,0.0012
MKT000018143,2023-09-18,CMP00156,CH06,2086.49,4499.35,10,76.77,208.65,0.0025
MKT000018147,2023-08-21,CMP00117,CH02,136.59,1966.04,8,47.21,17.07,0.0005
MKT000018155,2023-01-06,CMP00010,CH01,1711.8,2993.41,10,107.62,171.18,0.0009
MKT000018159,2023-12-27,CMP00040,CH01,1185.26,2720.86,13,104.19,91.17,0.0008
MKT000018162,2023-05-14,CMP00141,CH05,5347.86,28146.37,100,67.68,53.48,0.0061
MKT000018164,2023-04-03,CMP00076,CH02,101.45,1473.48,8,85.48,12.68,0.0026
MKT000018165,2023-08-12,CMP00150,CH03,161.41,1239.28,4,86.38,40.35,0.0003
MKT000018166,2023-03-21,CMP00045,CH05,2074.09,10239.02,42,75.07,49.38,0.0027
MKT000018168,2023-09-26,CMP00166,CH02,166.54,1387.3,5,87.88,33.31,0.0003
MKT000018177,2023-12-01,CMP00227,CH05,905.53,5535.28,27,103.92,33.54,0.0018
MKT000018182,2023-12-20,CMP00044,CH03,1951.22,6677.85,39,90.21,50.03,0.0033
MKT000018184,2023-09-25,CMP00022,CH03,505.4,8009.83,54,90.87,9.36,0.0068
MKT000018190,2023-10-06,CMP00065,CH03,376.01,4090.83,16,79.18,23.5,0.0011
MKT000018191,2023-02-17,CMP00116,CH04,6551.82,33808.81,184,84.0,35.61,0.0305
MKT000018192,2023-02-28,CMP00186,CH04,1460.08,5504.22,19,51.69,76.85,0.0033
MKT000018195,2023-03-20,CMP00201,CH02,416.75,5067.49,22,73.23,18.94,0.0015
MKT000018201,2023-12-30,CMP00016,CH01,1123.35,7116.47,28,110.64,40.12,0.0062
MKT000018207,2023-07-26,CMP00159,CH02,219.88,1722.36,9,87.8,24.43,0.0007
MKT000018210,2023-02-03,CMP00227,CH05,1344.0,7150.39,28,97.13,48.0,0.0021
MKT000018213,2023-04-04,CMP00037,CH05,1105.41,3907.71,17,94.56,65.02,0.0011
MKT000018215,2023-10-28,CMP00108,CH01,575.44,3047.39,23,95.76,25.02,0.0019
MKT000018226,2023-08-16,CMP00276,CH05,497.03,1733.06,9,63.15,55.23,0.0013
MKT000018228,2023-05-21,CMP00208,CH01,1162.15,7814.83,49,131.1,23.72,0.0028
MKT000018229,2023-12-03,CMP00241,CH05,295.87,2095.88,9,97.22,32.87,0.0012
MKT000018234,2023-04-02,CMP00135,CH02,265.71,867.33,1,88.7,265.71,0.0001
MKT000018235,2023-01-13,CMP00172,CH03,138.85,1982.51,15,59.05,9.26,0.002
MKT000018248,2023-11-24,CMP00198,CH04,2138.82,9306.95,43,65.93,49.74,0.0069
MKT000018258,2023-02-12,CMP00144,CH04,1247.42,2173.83,6,76.35,207.9,0.0013
MKT000018261,2023-12-18,CMP00092,CH02,178.63,2584.04,10,97.33,17.86,0.0008
MKT000018266,2023-12-17,CMP00052,CH04,1674.22,10125.37,53,95.11,31.59,0.05
MKT000018267,2023-10-05,CMP00271,CH03,545.54,3472.27,24,62.04,22.73,0.0067
MKT000018268,2023-09-23,CMP00151,CH01,592.1,1597.37,8,57.63,74.01,0.0034
MKT000018271,2023-09-26,CMP00135,CH02,287.74,3670.95,18,82.8,15.99,0.0012
MKT000018275,2023-04-04,CMP00082,CH06,1086.72,3981.78,15,56.99,72.45,0.0014
MKT000018278,2023-12-27,CMP00100,CH01,931.05,7011.87,34,126.8,27.38,0.0035
MKT000018279,2023-10-14,CMP00112,CH01,936.27,2128.98,12,91.54,78.02,0.0009
MKT000018282,2023-03-13,CMP00109,CH05,5121.21,26805.28,140,83.78,36.58,0.0087
MKT000018283,2023-05-14,CMP00228,CH01,1764.7,10718.21,50,115.84,35.29,0.0028
MKT000018286,2023-09-19,CMP00190,CH06,410.72,761.32,4,116.42,102.68,0.0005
MKT000018288,2023-04-16,CMP00060,CH02,242.13,4038.37,21,86.14,11.53,0.0025
MKT000018293,2023-03-08,CMP00171,CH04,2853.37,8666.68,51,71.22,55.95,0.0031
MKT000018296,2023-04-13,CMP00145,CH03,285.95,851.21,5,89.27,57.19,0.0005
MKT000018309,2023-06-16,CMP00260,CH03,493.66,1926.89,19,89.59,25.98,0.0014
MKT000018316,2023-02-24,CMP00278,CH01,486.44,2766.56,21,121.69,23.16,0.0016
MKT000018317,2023-07-18,CMP00032,CH04,871.74,3546.2,14,98.33,62.27,0.0031
MKT000018319,2023-12-31,CMP00167,CH03,1725.28,7864.8,61,77.11,28.28,0.0051
MKT000018321,2023-12-12,CMP00246,CH03,1006.68,9298.14,75,80.73,13.42,0.0442
MKT000018323,2023-12-10,CMP00273,CH05,1246.9,4737.9,22,85.35,56.68,0.0044
MKT000018326,2023-06-13,CMP00046,CH05,387.8,4034.82,21,68.76,18.47,0.0016
MKT000018330,2023-01-09,CMP00206,CH04,1314.87,14005.0,55,94.22,23.91,0.0036
MKT000018343,2023-11-01,CMP00130,CH04,4043.62,16017.97,75,77.9,53.91,0.0059
MKT000018344,2023-12-04,CMP00263,CH04,302.93,2541.32,10,65.96,30.29,0.0008
MKT000018352,2023-08-09,CMP00199,CH04,736.68,5777.95,30,96.02,24.56,0.0068
MKT000018354,2023-09-14,CMP00151,CH01,751.38,2048.92,6,97.27,125.23,0.0003
MKT000018359,2023-07-06,CMP00095,CH02,119.69,1523.72,6,81.65,19.95,0.0004
MKT000018361,2023-02-09,CMP00029,CH01,1101.85,5221.27,21,77.1,52.47,0.0024
MKT000018365,2023-02-25,CMP00020,CH04,3392.83,26365.09,135,73.82,25.13,0.0107
MKT000018373,2023-05-13,CMP00248,CH01,1368.06,2750.44,10,103.87,136.81,0.0016
MKT000018376,2023-08-09,CMP00085,CH01,3017.38,15499.68,66,81.95,45.72,0.006
MKT000018384,2023-01-13,CMP00262,CH06,1516.0,1646.0,4,85.56,379.0,0.0012
MKT000018385,2023-10-21,CMP00073,CH01,535.56,728.46,3,72.99,178.52,0.001
MKT000018387,2023-07-30,CMP00239,CH04,1599.46,11480.85,63,99.83,25.39,0.0146
MKT000018390,2023-10-22,CMP00021,CH01,834.63,3666.77,15,99.53,55.64,0.0013
MKT000018392,2023-04-14,CMP00174,CH05,1742.28,10500.68,42,73.2,41.48,0.0066
MKT000018398,2023-11-28,CMP00060,CH02,296.73,3188.08,15,71.42,19.78,0.0009
MKT000018403,2023-03-06,CMP00018,CH01,2423.63,16854.45,82,79.4,29.56,0.0572
MKT000018404,2023-11-08,CMP00104,CH01,2552.8,7639.92,30,77.61,85.09,0.0019
MKT000018409,2023-07-18,CMP00242,CH06,1400.39,3232.49,24,69.19,58.35,0.0056
MKT000018412,2023-12-06,CMP00063,CH02,342.3,1637.72,7,39.25,48.9,0.0024
MKT000018414,2023-03-04,CMP00169,CH03,264.53,1042.92,6,77.14,44.09,0.0004
MKT000018416,2023-03-21,CMP00256,CH06,1010.29,2023.22,3,85.27,336.76,0.0007
