SpendID,SpendDate,CampaignID,ChannelID,AdSpend,AttributedRevenue,Conversions,AvgOrderValue,CPA,ConversionRate
MKT000014373,2022-01-05,CMP00156,CH06,2230.43,2913.67,16,47.37,139.4,0.0014
MKT000014375,2021-12-01,CMP00089,CH03,304.14,1959.01,16,73.19,19.01,0.0024
MKT000014380,2022-03-10,CMP00137,CH03,980.95,8515.42,82,54.59,11.96,0.0177
MKT000014384,2021-11-16,CMP00258,CH03,161.54,1217.56,8,80.6,20.19,0.0022
MKT000014389,2021-04-12,CMP00027,CH02,242.22,892.84,2,78.61,121.11,0.0002
MKT000014391,2022-08-16,CMP00211,CH01,1013.95,1095.28,9,75.57,112.66,0.0009
MKT000014395,2022-02-22,CMP00176,CH05,1937.76,17195.36,94,87.21,20.61,0.0059
MKT000014397,2021-11-27,CMP00133,CH03,1518.24,11214.51,60,69.53,25.3,0.0081
MKT000014398,2021-11-05,CMP00158,CH06,977.75,3492.22,11,112.44,88.89,0.0007
MKT000014399,2022-01-26,CMP00141,CH05,613.19,3716.1,13,68.04,47.17,0.0009
MKT000014403,2021-09-20,CMP00147,CH01,738.82,5426.22,27,56.55,27.36,0.0026
MKT000014404,2022-11-28,CMP00279,CH01,2022.02,3452.73,17,87.91,118.94,0.001
MKT000014405,2021-12-06,CMP00226,CH02,798.03,6551.85,24,67.96,33.25,0.0034
MKT000014407,2021-10-17,CMP00089,CH03,185.09,2048.52,12,47.25,15.42,0.0041
MKT000014409,2022-03-24,CMP00069,CH03,779.81,8371.76,65,98.79,12.0,0.0093
MKT000014410,2021-03-21,CMP00130,CH04,604.5,3937.39,24,103.9,25.19,0.012
MKT000014413,2022-03-24,CMP00231,CH01,2302.78,21977.88,104,64.01,22.14,0.0138
MKT000014415,2021-04-11,CMP00189,CH01,2325.41,7135.88,43,37.87,54.08,0.0076
MKT000014421,2021-04-22,CMP00084,CH04,935.05,6063.29,25,65.04,37.4,0.0034
MKT000014424,2021-02-06,CMP00085,CH01,2188.43,15287.84,64,86.71,34.19,0.0067
MKT000014425,2021-11-29,CMP00206,CH04,1258.3,2167.74,8,65.59,157.29,0.0067
MKT000014426,2022-05-15,CMP00048,CH06,1606.59,3139.77,11,102.09,146.05,0.0013
MKT000014427,2022-12-23,CMP00166,CH02,80.0,279.49,3,75.76,26.67,0.0003
MKT000014430,2021-09-28,CMP00201,CH02,231.67,2389.83,12,80.01,19.31,0.0007
MKT000014434,2022-03-30,CMP00150,CH03,280.22,2233.37,11,77.4,25.47,0.0007
MKT000014435,2022-12-22,CMP00009,CH04,2658.78,12503.69,51,89.63,52.13,0.003
MKT000014441,2022-04-01,CMP00220,CH04,436.63,920.19,3,51.02,145.54,0.0009
MKT000014442,2022-11-12,CMP00053,CH04,1200.48,3836.92,14,44.63,85.75,0.0009
MKT000014443,2022-11-20,CMP00164,CH06,2789.42,6792.48,38,41.85,73.41,0.0026
MKT000014447,2021-11-01,CMP00056,CH04,1794.59,4836.16,24,77.33,74.77,0.0015
MKT000014448,2021-11-25,CMP00002,CH04,863.7,3871.19,13,75.78,66.44,0.0011
MKT000014449,2021-04-25,CMP00016,CH01,603.06,3247.66,18,62.21,33.5,0.0017
MKT000014450,2021-10-05,CMP00073,CH01,1415.25,4191.76,21,82.82,67.39,0.0012
MKT000014451,2021-06-24,CMP00266,CH01,772.28,3352.23,14,63.61,55.16,0.0011
MKT000014452,2022-11-09,CMP00019,CH03,247.62,1489.2,16,112.18,15.48,0.002
MKT000014453,2022-10-14,CMP00268,CH01,1523.33,6499.51,28,99.24,54.4,0.008
MKT000014459,2021-09-22,CMP00246,CH03,369.49,3959.18,34,75.99,10.87,0.0061
MKT000014461,2021-07-17,CMP00270,CH01,4314.64,14099.45,73,63.7,59.1,0.0094
MKT000014462,2021-04-24,CMP00091,CH06,742.47,3535.49,9,76.48,82.5,0.0006
MKT000014463,2022-05-09,CMP00167,CH03,222.53,2284.09,15,71.88,14.84,0.0011
MKT000014467,2021-09-02,CMP00085,CH01,1949.21,7373.96,35,72.2,55.69,0.0127
MKT000014468,2021-03-31,CMP00155,CH03,915.52,2871.38,21,81.25,43.6,0.0068
MKT000014469,2022-08-20,CMP00170,CH02,131.81,2431.38,10,78.26,13.18,0.0066
MKT000014470,2021-01-23,CMP00223,CH04,1348.56,1974.77,9,68.26,149.84,0.0005
MKT000014471,2021-01-27,CMP00108,CH01,1636.38,15315.33,59,55.62,27.74,0.0065
MKT000014474,2021-08-23,CMP00150,CH03,446.06,2834.98,20,63.88,22.3,0.0152
MKT000014477,2022-11-30,CMP00080,CH01,1958.14,6937.18,31,83.23,63.17,0.0045
MKT000014478,2022-11-21,CMP00191,CH01,988.74,6767.95,26,107.69,38.03,0.0041
MKT000014479,2021-08-30,CMP00141,CH05,901.53,7112.55,33,75.38,27.32,0.004
MKT000014480,2021-07-03,CMP00241,CH05,2013.1,12606.9,54,65.3,37.28,0.0043
MKT000014489,2021-01-25,CMP00223,CH04,1915.71,8576.42,25,47.96,76.63,0.0032
MKT000014490,2021-11-17,CMP00166,CH02,294.17,1028.37,0,81.83,294.17,0.0001
MKT000014491,2022-07-24,CMP00241,CH05,741.61,4472.39,21,112.71,35.31,0.0035
MKT000014492,2021-06-10,CMP00037,CH05,548.86,3720.79,13,64.46,42.22,0.0018
MKT000014496,2022-08-05,CMP00091,CH06,680.47,1554.5,4,74.96,170.12,0.0006
MKT000014497,2022-03-29,CMP00259,CH02,306.66,991.6,5,85.94,61.33,0.0037
MKT000014501,2021-06-27,CMP00144,CH04,1559.17,3806.18,15,97.3,103.94,0.0018
MKT000014505,2022-08-22,CMP00224,CH02,255.51,1804.55,11,80.31,23.23,0.0029
MKT000014506,2022-11-23,CMP00121,CH05,858.31,2604.73,16,69.11,53.64,0.0011
MKT000014507,2021-09-04,CMP00039,CH04,1227.74,6167.15,20,70.07,61.39,0.0097
MKT000014508,2021-08-17,CMP00050,CH01,1074.72,4260.88,16,128.94,67.17,0.0011
MKT000014511,2021-04-04,CMP00099,CH02,248.28,3306.37,19,74.14,13.07,0.0011
MKT000014512,2021-07-21,CMP00166,CH02,87.01,453.36,2,54.89,43.5,0.0004
MKT000014514,2021-06-07,CMP00205,CH03,989.95,11339.11,86,97.0,11.51,0.0444
MKT000014519,2022-08-14,CMP00066,CH04,1677.17,4304.69,17,105.66,98.66,0.0019
MKT000014522,2022-01-01,CMP00229,CH04,1957.27,4077.14,11,75.18,177.93,0.006
MKT000014523,2022-11-16,CMP00148,CH02,1162.24,5259.23,16,96.99,72.64,0.0031
MKT000014524,2021-01-07,CMP00256,CH06,464.57,1865.43,7,94.93,66.37,0.0007
MKT000014526,2022-12-28,CMP00181,CH01,5013.69,27246.49,140,113.31,35.81,0.0149
MKT000014527,2021-02-27,CMP00082,CH06,3964.45,23904.62,58,78.07,68.35,0.0043
MKT000014531,2022-03-25,CMP00142,CH06,629.42,1912.44,17,49.71,37.02,0.0026
MKT000014537,2022-02-24,CMP00129,CH04,1831.19,11967.0,50,59.06,36.62,0.026
MKT000014539,2022-07-13,CMP00148,CH02,137.61,1853.89,12,71.33,11.47,0.0017
MKT000014541,2021-01-23,CMP00242,CH06,2856.46,9300.52,31,46.51,92.14,0.0019
MKT000014544,2021-02-22,CMP00155,CH03,590.69,7210.85,47,95.89,12.57,0.0049
MKT000014550,2021-12-16,CMP00256,CH06,910.95,3140.39,15,74.8,60.73,0.0012
MKT000014553,2022-12-05,CMP00064,CH02,80.0,860.07,0,83.5,80.0,0.0001
MKT000014557,2021-06-15,CMP00014,CH03,929.74,10037.66,110,83.21,8.45,0.0323
MKT000014558,2022-02-10,CMP00045,CH05,972.85,2870.52,15,79.93,64.86,0.014
MKT000014560,2022-08-04,CMP00035,CH01,1363.38,3531.42,14,59.6,97.38,0.0011
MKT000014561,2021-01-06,CMP00192,CH01,1278.61,5013.23,18,63.39,71.03,0.0013
MKT000014562,2021-06-25,CMP00072,CH04,1040.55,6423.15,22,98.24,47.3,0.0015
MKT000014563,2022-02-14,CMP00169,CH03,935.67,6898.85,76,96.45,12.31,0.0116
MKT000014565,2022-08-30,CMP00058,CH05,1903.98,10069.27,57,96.72,33.4,0.0082
MKT000014568,2022-04-17,CMP00132,CH04,1024.44,5958.99,37,78.96,27.69,0.0029
MKT000014570,2022-12-31,CMP00018,CH01,2181.4,12395.77,45,90.88,48.48,0.0031
MKT000014571,2021-06-12,CMP00279,CH01,2285.67,3733.91,21,50.33,108.84,0.0013
MKT000014574,2021-12-03,CMP00249,CH02,80.0,387.65,3,90.59,26.67,0.0002
MKT000014578,2022-08-02,CMP00039,CH04,450.78,1394.01,5,117.76,90.16,0.0005
MKT000014579,2022-02-03,CMP00135,CH02,158.55,197.01,2,105.51,79.27,0.0002
MKT000014580,2021-02-27,CMP00200,CH03,319.4,2133.91,11,68.45,29.04,0.0007
MKT000014584,2021-05-03,CMP00127,CH03,820.08,4198.36,18,85.18,45.56,0.0024
MKT000014586,2021-06-15,CMP00089,CH03,419.09,1999.24,22,77.59,19.05,0.0018
MKT000014588,2022-12-28,CMP00152,CH01,3651.39,36118.02,167,86.1,21.86,0.0683
MKT000014589,2022-09-03,CMP00064,CH02,383.57,5914.47,25,76.33,15.34,0.0025
MKT000014601,2022-12-01,CMP00014,CH03,722.01,3091.8,40,77.37,18.05,0.0059
MKT000014602,2021-01-20,CMP00219,CH05,2223.14,13735.24,68,91.28,32.69,0.0063
MKT000014603,2022-09-04,CMP00164,CH06,695.88,1531.65,2,69.21,347.94,0.0001
MKT000014610,2022-11-03,CMP00026,CH02,692.66,7940.98,37,69.31,18.72,0.007
MKT000014611,2022-10-11,CMP00055,CH03,357.31,2245.09,20,46.45,17.87,0.002
MKT000014615,2021-12-19,CMP00164,CH06,861.45,2908.78,9,81.77,95.72,0.001
MKT000014617,2022-03-28,CMP00240,CH03,1002.59,5451.39,44,70.25,22.79,0.0057
MKT000014621,2021-11-17,CMP00122,CH06,1923.29,7180.1,35,88.57,54.95,0.0021
MKT000014623,2021-11-25,CMP00148,CH02,278.44,3523.69,10,43.48,27.84,0.0022
MKT000014626,2021-02-17,CMP00245,CH01,4882.95,9731.18,47,75.9,103.89,0.0027
MKT000014627,2021-09-08,CMP00055,CH03,886.81,9648.19,77,77.92,11.52,0.0044
MKT000014629,2021-11-12,CMP00122,CH06,2911.67,12641.42,80,72.3,36.4,0.0103
MKT000014632,2021-07-21,CMP00145,CH03,187.02,1954.83,12,77.07,15.58,0.0007
MKT000014634,2021-09-13,CMP00178,CH01,848.1,5247.99,28,63.83,30.29,0.0032
MKT000014638,2022-12-12,CMP00224,CH02,336.6,6965.27,43,70.27,7.83,0.0313
MKT000014639,2021-10-10,CMP00027,CH02,123.51,971.8,7,80.18,17.64,0.0006
MKT000014642,2021-08-03,CMP00227,CH05,868.1,4241.8,22,94.63,39.46,0.0016
MKT000014643,2022-04-02,CMP00045,CH05,1632.49,12745.92,70,77.47,23.32,0.0134
MKT000014645,2021-11-27,CMP00028,CH05,1174.23,5340.45,14,58.4,83.87,0.0025
MKT000014649,2022-08-13,CMP00273,CH05,386.2,2122.22,10,93.31,38.62,0.0012
MKT000014650,2022-04-22,CMP00067,CH05,2918.75,11429.65,63,78.27,46.33,0.0075
MKT000014653,2022-12-31,CMP00189,CH01,1438.38,2967.34,13,74.84,110.64,0.0074
MKT000014654,2022-03-25,CMP00259,CH02,628.52,7038.88,33,55.12,19.05,0.0046
MKT000014655,2022-01-22,CMP00139,CH03,91.18,423.65,1,89.64,91.18,0.0001
MKT000014658,2022-05-31,CMP00110,CH06,2017.07,704.63,7,70.42,288.15,0.0004
MKT000014660,2021-02-08,CMP00024,CH04,2264.24,18226.6,115,94.68,19.69,0.0754
MKT000014661,2021-11-29,CMP00022,CH03,323.8,2504.68,18,86.37,17.99,0.0013
MKT000014662,2022-01-29,CMP00206,CH04,960.77,1742.85,6,53.97,160.13,0.0059
MKT000014663,2022-05-20,CMP00174,CH05,802.08,5244.93,26,60.06,30.85,0.0039
MKT000014668,2021-11-28,CMP00065,CH03,1385.1,14175.32,94,40.33,14.74,0.0135
MKT000014671,2021-11-08,CMP00091,CH06,3176.6,31791.21,140,77.11,22.69,0.0099
MKT000014674,2021-01-30,CMP00166,CH02,431.15,535.3,2,75.43,215.57,0.0002
MKT000014677,2022-04-18,CMP00037,CH05,800.04,5361.91,20,67.15,40.0,0.0019
MKT000014681,2022-12-24,CMP00253,CH02,1107.09,5455.22,24,62.37,46.13,0.0018
MKT000014684,2021-05-28,CMP00205,CH03,198.55,1631.74,9,84.08,22.06,0.002
MKT000014685,2022-04-25,CMP00128,CH05,1198.11,7578.88,35,76.17,34.23,0.0027
MKT000014686,2022-01-02,CMP00271,CH03,506.6,5960.63,31,58.27,16.34,0.0054
MKT000014687,2022-04-01,CMP00101,CH05,1806.8,11027.07,38,81.0,47.55,0.0255
MKT000014688,2021-07-13,CMP00043,CH01,1999.27,9430.71,38,74.4,52.61,0.0055
MKT000014693,2022-12-07,CMP00240,CH03,513.99,2988.27,23,80.43,22.35,0.0016
MKT000014698,2021-10-17,CMP00199,CH04,1892.93,5603.79,32,90.85,59.15,0.0229
MKT000014699,2021-04-12,CMP00045,CH05,1194.32,4610.93,20,81.06,59.72,0.0015
MKT000014700,2022-09-12,CMP00262,CH06,1307.66,4433.15,14,61.98,93.4,0.0021
MKT000014701,2022-04-16,CMP00114,CH05,481.73,2458.49,17,101.24,28.34,0.0011
MKT000014703,2021-10-23,CMP00029,CH01,461.59,3836.41,29,76.41,15.92,0.0036
MKT000014704,2021-09-28,CMP00201,CH02,152.07,1632.55,7,51.39,21.72,0.0006
MKT000014707,2022-01-05,CMP00099,CH02,400.51,3397.03,15,83.83,26.7,0.0062
MKT000014709,2021-09-20,CMP00056,CH04,1765.4,8172.4,32,99.91,55.17,0.0062
MKT000014710,2022-04-26,CMP00190,CH06,6801.87,14933.08,56,97.73,121.46,0.0046
MKT000014711,2022-12-07,CMP00238,CH04,1712.33,7404.75,25,87.38,68.49,0.003
MKT000014713,2021-07-08,CMP00228,CH01,931.47,3651.68,29,88.69,32.12,0.0027
MKT000014715,2022-01-08,CMP00110,CH06,1003.18,4371.94,29,86.69,34.59,0.003
MKT000014716,2022-12-24,CMP00111,CH05,1771.04,739.33,6,96.37,295.17,0.0007
MKT000014717,2022-03-27,CMP00080,CH01,862.21,4139.73,24,81.69,35.93,0.0142
MKT000014718,2022-05-18,CMP00275,CH05,913.79,7075.15,46,99.15,19.86,0.0064
MKT000014719,2022-04-07,CMP00087,CH06,436.78,2681.05,7,83.7,62.4,0.0009
MKT000014720,2021-09-11,CMP00096,CH03,202.46,681.09,7,37.22,28.92,0.0007
MKT000014721,2022-09-12,CMP00264,CH01,1949.88,8972.97,44,78.08,44.32,0.0025
MKT000014722,2021-02-18,CMP00257,CH06,1150.21,4511.08,15,102.33,76.68,0.0009
MKT000014723,2021-04-18,CMP00193,CH01,1658.75,5095.89,25,100.3,66.35,0.0051
MKT000014729,2021-05-19,CMP00041,CH06,4007.29,19909.4,50,64.1,80.15,0.0037
MKT000014731,2021-02-22,CMP00187,CH04,811.76,146.4,0,88.28,811.76,0.0001
MKT000014732,2021-10-25,CMP00262,CH06,1874.22,4011.49,27,72.94,69.42,0.0036
MKT000014733,2022-12-22,CMP00216,CH03,600.84,2661.12,8,101.32,75.11,0.0005
MKT000014736,2022-01-11,CMP00004,CH05,1403.01,6848.74,42,98.65,33.41,0.006
MKT000014737,2022-04-17,CMP00185,CH02,107.67,380.18,2,47.78,53.83,0.0004
MKT000014743,2022-04-17,CMP00029,CH01,1267.34,8196.94,31,106.64,40.88,0.0027
MKT000014744,2022-03-22,CMP00193,CH01,1790.64,13575.11,47,60.99,38.1,0.0054
MKT000014745,2022-12-26,CMP00239,CH04,1858.79,8498.06,34,87.1,54.67,0.0041
MKT000014747,2022-03-14,CMP00057,CH05,1607.02,8351.39,35,73.59,45.91,0.0087
MKT000014748,2021-12-17,CMP00254,CH01,3609.87,21354.05,105,91.69,34.38,0.0065
MKT000014752,2021-02-13,CMP00096,CH03,1282.26,11306.59,80,100.37,16.03,0.0076
MKT000014753,2022-06-17,CMP00143,CH04,2887.56,15101.96,52,74.41,55.53,0.0041
MKT000014757,2022-12-07,CMP00132,CH04,962.62,1086.3,5,102.77,192.52,0.0003
MKT000014758,2021-05-15,CMP00104,CH01,1773.36,3262.02,9,78.34,197.04,0.0006
MKT000014760,2021-11-10,CMP00258,CH03,2093.8,22814.26,175,95.43,11.96,0.0124
MKT000014761,2022-05-16,CMP00202,CH03,957.47,6278.92,48,67.17,19.95,0.018
MKT000014762,2021-12-07,CMP00205,CH03,195.49,2030.3,7,86.19,27.93,0.0004
MKT000014763,2022-05-29,CMP00092,CH02,279.21,2590.09,12,87.53,23.27,0.0094
MKT000014767,2022-04-21,CMP00124,CH01,1509.5,9845.1,32,110.76,47.17,0.0043
MKT000014768,2022-05-21,CMP00249,CH02,102.47,1068.26,7,66.59,14.64,0.0005
MKT000014770,2021-03-06,CMP00020,CH04,2442.0,16326.39,99,66.07,24.67,0.0109
MKT000014771,2021-01-25,CMP00187,CH04,990.75,2457.77,11,83.6,90.07,0.0026
MKT000014772,2021-09-16,CMP00021,CH01,1517.19,6799.2,39,82.46,38.9,0.0022
MKT000014774,2022-04-05,CMP00002,CH04,1028.08,3631.0,17,119.65,60.48,0.001
MKT000014775,2021-04-25,CMP00150,CH03,1012.83,7769.13,59,74.14,17.17,0.0335
MKT000014776,2022-10-11,CMP00132,CH04,3890.42,9065.63,58,66.11,67.08,0.0089
MKT000014779,2021-01-22,CMP00271,CH03,828.67,1752.8,11,78.49,75.33,0.0052
MKT000014780,2021-09-13,CMP00240,CH03,336.02,1853.33,17,81.3,19.77,0.001
MKT000014781,2022-12-07,CMP00160,CH01,988.64,4147.47,22,101.66,44.94,0.0017
MKT000014782,2021-04-06,CMP00164,CH06,1472.91,7547.62,36,102.14,40.91,0.0083
MKT000014784,2021-04-21,CMP00115,CH01,1191.94,10500.45,52,118.71,22.92,0.0052
MKT000014785,2021-02-20,CMP00272,CH05,418.61,2763.34,8,95.49,52.33,0.0068
MKT000014787,2022-01-06,CMP00084,CH04,2610.47,5822.6,17,115.61,153.56,0.0017
MKT000014788,2022-11-25,CMP00213,CH02,126.29,1350.5,7,60.78,18.04,0.0007
MKT000014790,2021-12-08,CMP00182,CH02,659.16,10419.78,39,103.57,16.9,0.003
MKT000014793,2021-07-06,CMP00262,CH06,1170.87,1595.12,2,87.11,585.43,0.0004
MKT000014798,2021-03-04,CMP00042,CH04,523.11,1208.81,6,73.0,87.18,0.0007
MKT000014800,2021-01-31,CMP00035,CH01,796.05,1700.65,7,70.36,113.72,0.0004
MKT000014801,2021-04-24,CMP00014,CH03,467.35,2560.57,15,65.48,31.16,0.001
MKT000014803,2022-05-03,CMP00148,CH02,490.08,6594.99,27,99.27,18.15,0.0063
MKT000014804,2022-07-07,CMP00183,CH02,80.0,261.21,0,51.37,80.0,0.0001
MKT000014805,2022-09-24,CMP00135,CH02,186.69,920.86,2,83.52,93.34,0.0003
MKT000014806,2021-07-15,CMP00222,CH06,318.12,1166.6,5,91.1,63.62,0.0003
MKT000014809,2022-09-14,CMP00105,CH01,1678.39,8853.37,37,57.21,45.36,0.0263
MKT000014810,2021-08-14,CMP00075,CH01,1068.78,7876.5,35,79.14,30.54,0.0102
MKT000014811,2022-09-17,CMP00191,CH01,2365.07,5785.82,22,83.69,107.5,0.0036
MKT000014815,2021-02-04,CMP00127,CH03,376.29,2056.57,15,74.29,25.09,0.0023
MKT000014819,2022-06-19,CMP00268,CH01,2169.07,11271.59,56,104.89,38.73,0.0035
MKT000014820,2021-12-23,CMP00252,CH04,1706.0,10773.99,52,77.03,32.81,0.0108
MKT000014826,2021-11-25,CMP00024,CH04,2128.52,4933.35,24,76.12,88.69,0.0019
MKT000014827,2021-09-24,CMP00174,CH05,1496.75,13037.97,66,100.94,22.68,0.0531
MKT000014828,2021-11-06,CMP00260,CH03,743.32,4338.33,30,76.57,24.78,0.0089
MKT000014829,2021-11-24,CMP00202,CH03,697.2,1298.2,8,71.02,87.15,0.001
MKT000014830,2022-04-08,CMP00247,CH04,217.85,1399.03,2,50.61,108.93,0.0002
MKT000014832,2022-11-15,CMP00277,CH01,6914.06,21657.52,105,58.37,65.85,0.0104
MKT000014835,2021-01-30,CMP00001,CH04,1650.64,2317.23,9,67.16,183.4,0.0006
MKT000014838,2022-09-14,CMP00038,CH01,1411.85,1209.87,8,78.42,176.48,0.0017
MKT000014839,2021-05-17,CMP00032,CH04,1471.91,4097.74,12,111.48,122.66,0.0009
MKT000014840,2021-06-22,CMP00164,CH06,3329.1,5871.55,43,66.87,77.42,0.0025
MKT000014844,2022-03-11,CMP00158,CH06,3222.11,5380.83,26,85.93,123.93,0.0017
MKT000014845,2021-01-07,CMP00087,CH06,1700.85,6707.78,22,95.1,77.31,0.0046
MKT000014846,2022-06-06,CMP00202,CH03,556.45,8958.74,80,89.57,6.96,0.0058
MKT000014851,2021-09-04,CMP00055,CH03,233.25,2468.24,12,68.72,19.44,0.0007
MKT000014852,2021-02-17,CMP00002,CH04,2874.85,11243.8,64,94.94,44.92,0.0086
MKT000014853,2022-11-06,CMP00151,CH01,778.19,3721.48,27,85.97,28.82,0.003
MKT000014854,2021-11-14,CMP00051,CH04,2784.72,12224.49,39,80.53,71.4,0.0064
MKT000014855,2021-08-22,CMP00268,CH01,1809.39,7231.47,35,54.74,51.7,0.0211
MKT000014856,2021-09-27,CMP00231,CH01,1789.13,6234.69,33,65.41,54.22,0.0023
MKT000014857,2022-01-22,CMP00160,CH01,518.42,2007.67,7,66.96,74.06,0.0009
MKT000014858,2021-04-25,CMP00182,CH02,89.77,703.11,3,58.47,29.92,0.0002
MKT000014860,2021-01-28,CMP00111,CH05,6750.1,36457.18,190,82.35,35.53,0.0119
MKT000014862,2021-06-06,CMP00151,CH01,2175.63,12191.54,67,73.6,32.47,0.0047
MKT000014864,2021-07-22,CMP00228,CH01,1498.78,9073.97,52,73.47,28.82,0.0063
MKT000014865,2021-09-26,CMP00141,CH05,927.59,8202.92,34,84.8,27.28,0.0032
MKT000014866,2022-04-09,CMP00260,CH03,943.5,6746.71,46,89.19,20.51,0.0032
MKT000014867,2021-03-14,CMP00079,CH04,390.04,1943.71,8,102.53,48.76,0.0029
MKT000014868,2021-05-23,CMP00147,CH01,3864.05,21697.38,85,54.16,45.46,0.0102
MKT000014872,2021-06-24,CMP00253,CH02,278.39,4929.1,22,83.74,12.65,0.0036
MKT000014875,2021-03-26,CMP00219,CH05,554.53,2887.32,16,98.26,34.66,0.0092
MKT000014876,2022-07-04,CMP00176,CH05,7102.25,15504.61,74,75.4,95.98,0.0053
MKT000014881,2022-01-22,CMP00045,CH05,605.31,2979.38,9,91.27,67.26,0.0007
MKT000014884,2022-10-18,CMP00062,CH02,494.7,7526.88,42,42.61,11.78,0.0028
MKT000014887,2021-12-19,CMP00191,CH01,1752.77,13134.91,62,81.79,28.27,0.0059
MKT000014888,2022-11-18,CMP00139,CH03,487.26,4425.73,26,74.35,18.74,0.0022
MKT000014889,2022-08-16,CMP00120,CH04,1418.92,4769.13,22,52.72,64.5,0.0013
MKT000014892,2022-10-04,CMP00009,CH04,869.53,3522.01,8,107.83,108.69,0.0007
MKT000014895,2022-06-22,CMP00009,CH04,1796.25,7364.74,27,67.86,66.53,0.007
MKT000014903,2022-09-12,CMP00175,CH05,1073.03,8030.79,33,79.46,32.52,0.003
MKT000014909,2021-12-30,CMP00005,CH06,3495.18,8958.29,34,86.47,102.8,0.003
MKT000014910,2022-04-27,CMP00191,CH01,1301.64,7996.42,51,80.26,25.52,0.0134
MKT000014913,2022-01-24,CMP00017,CH04,4739.58,18637.43,103,87.16,46.02,0.0257
MKT000014914,2021-04-23,CMP00279,CH01,1481.16,9561.17,52,63.18,28.48,0.0033
MKT000014916,2022-02-23,CMP00136,CH01,610.74,2948.93,20,63.7,30.54,0.0013
MKT000014922,2021-08-20,CMP00221,CH04,1523.43,266.53,0,70.02,1523.43,0.0001
MKT000014923,2021-10-06,CMP00091,CH06,1788.47,1797.36,6,97.33,298.08,0.0004
MKT000014924,2022-03-09,CMP00028,CH05,1149.08,4986.68,19,85.79,60.48,0.0028
MKT000014925,2022-12-19,CMP00154,CH01,2015.39,5982.44,34,82.44,59.28,0.0057
MKT000014927,2022-08-21,CMP00121,CH05,1799.45,5794.38,18,84.99,99.97,0.0011
MKT000014928,2022-12-09,CMP00080,CH01,1123.53,2396.91,10,89.13,112.35,0.0009
MKT000014932,2022-06-01,CMP00247,CH04,644.15,5014.07,33,97.19,19.52,0.002
MKT000014933,2021-07-13,CMP00255,CH03,417.63,5827.69,37,65.62,11.29,0.0035
MKT000014934,2022-07-25,CMP00068,CH01,1714.87,13977.83,68,73.71,25.22,0.0081
MKT000014935,2021-10-28,CMP00033,CH04,1446.17,4573.51,22,75.05,65.74,0.0018
MKT000014936,2021-08-01,CMP00186,CH04,3026.54,10458.35,54,68.65,56.05,0.0033
MKT000014938,2021-12-26,CMP00082,CH06,4095.74,7784.33,34,54.35,120.46,0.0048
MKT000014940,2022-01-19,CMP00211,CH01,1776.38,10201.55,44,51.27,40.37,0.0087
MKT000014945,2021-02-17,CMP00096,CH03,872.75,5519.33,40,64.0,21.82,0.0095
MKT000014947,2021-05-28,CMP00197,CH03,212.16,1654.6,14,44.89,15.15,0.0014
MKT000014948,2021-10-29,CMP00257,CH06,1664.83,6242.89,44,101.38,37.84,0.0048
MKT000014952,2021-02-06,CMP00187,CH04,1680.5,2225.81,14,94.74,120.04,0.0014
MKT000014963,2022-06-08,CMP00065,CH03,312.24,1487.88,6,80.63,52.04,0.0005
MKT000014964,2021-12-11,CMP00073,CH01,1086.26,4551.07,12,76.51,90.52,0.0024
MKT000014965,2022-03-27,CMP00127,CH03,576.36,2984.82,16,54.36,36.02,0.0012
MKT000014976,2022-10-05,CMP00182,CH02,175.94,1112.61,6,86.54,29.32,0.0006
MKT000014980,2022-07-22,CMP00230,CH01,1226.16,1804.51,5,48.61,245.23,0.0015
MKT000014981,2022-10-16,CMP00109,CH05,2265.25,11642.88,62,98.68,36.54,0.0062
MKT000014984,2021-11-26,CMP00211,CH01,1173.2,7734.28,42,62.58,27.93,0.0036
MKT000014985,2022-11-30,CMP00085,CH01,939.06,2057.89,6,123.96,156.51,0.0007
MKT000014986,2022-03-09,CMP00007,CH03,1028.88,9382.75,59,80.87,17.44,0.0078
MKT000014988,2022-01-16,CMP00231,CH01,399.96,2347.77,16,64.75,25.0,0.002
MKT000014989,2022-02-23,CMP00085,CH01,2829.26,20189.59,94,86.51,30.1,0.0092
MKT000014990,2021-03-09,CMP00258,CH03,416.11,2406.59,9,101.24,46.23,0.0007
MKT000014991,2021-06-21,CMP00251,CH04,1457.92,11232.35,57,101.45,25.58,0.0374
MKT000014993,2022-08-18,CMP00085,CH01,2636.91,7214.59,37,88.74,71.27,0.0301
MKT000014995,2021-04-25,CMP00021,CH01,581.85,1731.57,10,82.64,58.18,0.0012
MKT000014996,2021-04-03,CMP00021,CH01,2217.47,6337.09,31,72.42,71.53,0.0037
MKT000015001,2021-02-14,CMP00157,CH01,3551.18,7803.85,42,84.47,84.55,0.0027
MKT000015002,2022-11-24,CMP00116,CH04,3188.07,11727.26,35,91.29,91.09,0.0022
MKT000015004,2021-11-02,CMP00049,CH01,1025.15,9046.98,49,81.13,20.92,0.0432
MKT000015005,2022-12-12,CMP00056,CH04,735.55,2781.62,12,64.04,61.3,0.001
MKT000015009,2021-09-28,CMP00058,CH05,1421.42,5459.91,29,69.67,49.01,0.0047
MKT000015011,2021-09-07,CMP00032,CH04,1697.79,3791.32,17,76.8,99.87,0.001
