CustomerID,CustomerName,Gender,Age,Country,City,Segment,SignupDate,MarketingOptIn,LoyaltyTier
CUS005456,Customer 5456,Male,52,Belgium ,Antwerp,VIP,2023-07-24,Yes,None
CUS005457,Customer 5457,Male,73,FR,paris,VIP,2021-03-21,Yes,Gold
CUS005458,Customer 5458,Female,45,BE,Ghent,VIP,2019-11-11,Yes,None 
CUS005459,Customer 5459,Male,27,France,marseille,Returning,2023-06-05,YES,None
CUS005460,Customer 5460,Male,38,Belgium,Leuven,new,2023-05-05,No,None
CUS005461,Customer 5461,Female,30,Germany,Munich,New,2020-10-28,No,Silver
CUS005462,Customer 5462,MALE,48,Netherlands,Rotterdam,New,2019-01-19,Yes,None
CUS005463, Customer 5463,Female,51,GERMANY,Cologne,New,2022-02-07,Yes,silver
CUS005464,Customer 5464,Male,63, Austria,SALZBURG,VIP,2021-03-18,Yes,None
CUS005465,Customer 5465,male,42,Italy,Naples,VIP,2024-10-01,YES,None
CUS005466,CUSTOMER 5466,female,19,Austria,Graz,New,2020-10-22,Yes,Gold
CUS005467,Customer 5467,Female,31,France,Marseille,New ,2023-11-30,yes,Silver
CUS005468,Customer 5468,Male,41,NL,Amsterdam,NEW,2021-09-03,NO,silver
CUS005469,Customer 5469,MALE,69,italy,Naples ,returning,2022-12-06,Yes,Platinum
CUS005470,Customer 5470,Female ,22,SPAIN,Madrid,New,2019-06-18,No,Gold
CUS005471,Customer 5471,Male,30,Netherlands,Eindhoven,New,2021-11-15,NO,None
CUS005472,Customer 5472,Male,36,Belgium,Ghent,new,2023-07-27,No,None
CUS005473,Customer 5473,Male,28,Italy,Naples,New ,2018-10-22,Yes,None
CUS005474,Customer 5474,Male,24,HOLLAND,Rotterdam,New ,2024-05-24,YES,NONE
CUS005475,CUSTOMER 5475,Female,52,España,Valencia,vip,2021-07-16,No,gold
CUS005476,Customer 5476,Female,18,Germany,Berlin,New,2022-04-19,Yes,Gold
CUS005477,Customer 5477,Female,48,Italy ,Turin,New,2022-02-04,Yes,None
CUS005478, Customer 5478,FEMALE,23,Austria,Innsbruck,Returning,2023-11-04,No,GOLD
CUS005479,Customer 5479,Male ,54,Belgium,Leuven ,new,2024-05-02,No,None
CUS005480,Customer 5480,male,18,Netherlands,Amsterdam,New,2023-06-22,No,SILVER
CUS005481,Customer 5481,Female,38,Italy,Bologna,returning,2020-08-03, No,None
CUS005482,Customer 5482,MALE,31,France,MARSEILLE,New,2024-04-02,No,GOLD
CUS005483,Customer 5483,Female,63,Netherlands,Rotterdam,returning,2024-04-20,Yes ,None
CUS005484,Customer 5484,Male,50,Belgium,Bruges,new,2022-06-24,Yes,None
CUS005485,Customer 5485,Male,61,España,Seville,returning,2022-03-30,Yes,Silver
CUS005486,customer 5486,Female,40,FR,Nice,returning,2020-10-12,Yes,None
CUS005487,Customer 5487,MALE,30,NL, Rotterdam,New,2019-02-16,Yes,GOLD
CUS005488,customer 5488,Male,61,République française,Paris , Returning,2023-02-05,No,Gold
CUS005489,Customer 5489,Female,21,France,Nice,New,2022-06-08,Yes,Platinum
CUS005490,Customer 5490,Male ,25,BELGIUM, Brussels,New,2018-05-11,Yes,None
CUS005491,CUSTOMER 5491,Female,51,Italy ,BOLOGNA,Returning,2024-09-11,Yes,None
CUS005492,Customer 5492,Male,22,Belgium,Leuven,New,2023-12-12,Yes,Silver
CUS005493,Customer 5493,Female,24,Italy,Rome,Returning,2022-06-01,No,SILVER
CUS005494,Customer 5494,Female,65,Belgium,Leuven,New,2022-10-06,YES,None
CUS005495,Customer 5495,FEMALE,30,Italy,Naples ,New,2020-03-09,Yes,Gold
CUS005496,Customer 5496,Female,24,germany,Munich,RETURNING,2024-02-13,no,None
CUS005497,Customer 5497,male,64,Italy,Milan,Returning,2018-12-16,Yes,gold
CUS005498,Customer 5498,Female,44,Holland,The Hague,New,2019-11-12,Yes,None
CUS005499,CUSTOMER 5499,Female,18,Belgium,Leuven,New,2023-09-21,Yes,None
CUS005500,Customer 5500,Female,61,DEUTSCHLAND,Munich,Returning,2018-02-01,Yes,NONE
CUS005501,Customer 5501,Male,31,Netherlands,Amsterdam,New ,2019-05-09,Yes,None
CUS005502,Customer 5502,Female,46,GERMANY,Munich,New,2024-03-09,Yes,NONE
CUS005503,Customer 5503,Female,51,Italy,Naples,Returning ,2022-06-06,Yes,None
CUS005504,Customer 5504,Male,75,Italy,Milan,Returning,2018-08-24,Yes,None
CUS005505,Customer 5505, Female,58,France,Lyon,New,2018-01-28,Yes,Silver
CUS005506,Customer 5506,Male,35, Belgium,Leuven,vip,2023-12-06,NO,gold
CUS005507,Customer 5507,Female,75,Belgium,Bruges,VIP,2021-12-28,No,None
CUS005508,Customer 5508,Male,36,Germany,Munich,New ,2019-12-24, No,NONE
CUS005509,CUSTOMER 5509,Male,59,Spain ,Valencia,New,2024-07-03,Yes,None
CUS005510,Customer 5510,Male,58,France,Paris,New,2021-04-14,Yes,None
CUS005511,Customer 5511,Male,64,France,Marseille,New,2021-03-22,No,None
CUS005512,Customer 5512,Female,42,Belgium,Leuven,New,2022-07-15,Yes,Gold
CUS005513,Customer 5513,Male,57,France,nice,New,2022-01-07,No,None
CUS005514,Customer 5514,Male,25,Italy,Bologna,Returning,2024-03-26,yes,NONE
CUS005515,customer 5515, Female,33,France,Toulouse,new,2024-09-30,Yes,GOLD
CUS005516,Customer 5516,male,24,DE,Hamburg,New,2020-05-10,Yes,None
CUS005517,customer 5517,MALE,68,DE,Berlin,Returning,2020-12-21,Yes,none
CUS005518,Customer 5518,Female,51,Belgium,Brussels,Returning,2023-09-13,Yes,None
CUS005519,Customer 5519,Male,41,Italy,Milan,New,2023-11-14,Yes,silver
CUS005520,Customer 5520,FEMALE,71,Belgium,Leuven,Returning,2023-03-27,No,Gold
CUS005521,Customer 5521 ,Male,73,France,Nice, Returning,2023-08-07,Yes , None
CUS005522,Customer 5522,Male,74,Netherlands,Rotterdam,returning,2019-10-12,Yes,Gold
CUS005523,CUSTOMER 5523,Female,24,Deutschland,HAMBURG,Returning,2023-08-25,Yes,Silver
CUS005524,Customer 5524,Male,67,Belgium,BRUGES,Returning ,2020-10-18,No,None
CUS005525,Customer 5525,Male,65,DE,munich,New,2020-11-24,Yes,Platinum
CUS005526,Customer 5526 ,Male,18, France,Lyon,New,2020-12-27,Yes,None
CUS005527,Customer 5527,FEMALE,18,Germany,Berlin,Returning,2022-01-11,No,None
CUS005528,Customer 5528,Male,24,Österreich,Salzburg,Returning,2021-05-28,No,None
CUS005529,Customer 5529,Male ,34,Germany,Hamburg,Returning,2024-10-30,No,Silver
CUS005530,Customer 5530 ,Male,55,Austria,Vienna,Returning,2019-06-16,Yes,None
CUS005531,Customer 5531,Female,29,Belgium,Ghent,New,2020-12-31,Yes,None
CUS005532,Customer 5532,Male,45,Belgique,Brussels,Returning,2018-08-18,Yes,Silver
CUS005533,Customer 5533,Male,20,Italy,Bologna,New,2022-10-22,YES,None
CUS005534,Customer 5534,Female,38,Italy,Milan,Returning,2019-01-20,No,None
CUS005535,Customer 5535,Male,48,Italy,Milan,NEW,2019-09-24,Yes,Silver
CUS005536,Customer 5536,Female,71,NETHERLANDS,The Hague, Returning,2023-04-07,No,NONE
CUS005537,Customer 5537,Male ,18,Belgium,Leuven,NEW,2020-03-30,NO,Silver 
CUS005538,CUSTOMER 5538,Male,52,France,Nice,Returning,2024-09-18,No,NONE
CUS005539,Customer 5539,Male,32,ES,Madrid,New,2024-03-01,No,Silver
CUS005540,customer 5540,Female,34,belgium,Brussels,New,2023-02-21,Yes,Gold
CUS005541,Customer 5541,Male,49,Netherlands,The Hague,Returning,2018-11-20,YES,None
CUS005542,Customer 5542,Female,22,Österreich,Graz,returning,2022-08-02,no,PLATINUM
CUS005543,Customer 5543,Male,53,Belgium,Bruges,RETURNING,2019-07-08,No,Silver
CUS005544,Customer 5544,male,34,Italy ,Turin,Returning,2022-11-29,No,None
CUS005545,Customer 5545,Female,32,SPAIN,valencia,New,2021-08-14,Yes,None
CUS005546,Customer 5546,Female ,56,Austria,Salzburg,VIP,2023-12-26,NO,Gold
CUS005547,Customer 5547,Female,37,Italy,Naples,Returning,2019-09-11,No,Platinum
CUS005548,Customer 5548,Female,65,France,Marseille,New,2022-09-09,Yes,Gold
CUS005549,Customer 5549,Female,30,France,Toulouse,new,2023-07-20,YES,Gold
CUS005550,Customer 5550,Female ,72,IT, Bologna,New,2021-05-23,Yes,Gold
CUS005551,Customer 5551,Male,30,Netherlands,Rotterdam,Returning,2023-05-13,No,Gold 
CUS005552,Customer 5552,Male,61,belgium,Brussels,NEW,2019-07-22,No,GOLD
CUS005553,Customer 5553,Male,74,France,Toulouse,New,2021-09-16,Yes,NONE
CUS005554,Customer 5554, Female,23,Germany,Hamburg ,Returning,2018-06-02,NO,None
CUS005555,Customer 5555,Male,31,Spain ,Valencia,VIP,2022-08-30,No,Silver
CUS005556,Customer 5556,MALE,33,Spain,Seville,New,2018-11-15,No,NONE
CUS005557,Customer 5557,Male,30,SPAIN,Valencia,New,2018-02-25,NO,Silver
CUS005558,Customer 5558,Female,56,FR,Lyon,NEW,2018-06-16,Yes ,None
CUS005559,Customer 5559,Female,19,FRANCE,Paris,VIP,2022-07-16,Yes,NONE
CUS005560,Customer 5560,Male,68,Austria ,Vienna,New,2019-04-25,Yes,None
CUS005561,Customer 5561,Female,53,DE,FRANKFURT,Returning,2022-08-28,Yes,Silver
CUS005562,Customer 5562,male,37,Netherlands,utrecht, New,2019-10-31,Yes,Gold
CUS005563,Customer 5563,Male,35,Italy,Bologna,New,2021-01-16,NO,None
CUS005564,customer 5564,Female,19,AT, Linz,Returning,2020-06-02,Yes,Silver
CUS005565,Customer 5565,Male,35,DEUTSCHLAND,Hamburg,Returning,2018-12-14,Yes,SILVER
CUS005566,Customer 5566,Male,40,république française,Marseille,New,2021-03-02,YES,None
CUS005567,Customer 5567,Male,65,Italy,NAPLES,New,2020-06-10,No,None
CUS005568,Customer 5568,Female,40,Spain,Valencia,Returning,2021-10-13,YES,None
CUS005569,Customer 5569,Male,51,Spain,Barcelona,Returning,2020-05-09,Yes,None
CUS005570,Customer 5570,Male,73,Spain,BILBAO,Returning,2023-02-06,No,None
CUS005571,Customer 5571,Male,49,Deutschland,Frankfurt,new,2022-07-16,Yes,Gold
CUS005572,Customer 5572,Male,60,germany,Berlin,returning,2021-08-22,Yes,Silver
CUS005573,Customer 5573,Male,54,Germany,munich,New,2024-10-24,yes,None
CUS005574,Customer 5574,Male,36,FRANCE,Lyon,RETURNING,2022-03-02,Yes,gold
CUS005575,customer 5575,female,37,Netherlands, Eindhoven,Returning,2023-03-26, No,None
CUS005576,Customer 5576,Female,51,Italia,Rome,New,2023-08-20,No,None
CUS005577,Customer 5577,Male ,54, Germany,Frankfurt,New,2020-10-06,Yes,None
CUS005578,Customer 5578,Male,25,spain,Seville,VIP,2023-04-09,Yes,Silver
CUS005579,Customer 5579,male,20,Deutschland,Cologne,Returning,2023-09-10,No,None
CUS005580,Customer 5580,female,42,Spain,barcelona,New,2018-09-06,Yes,Silver
CUS005581,Customer 5581,Female,58,Belgium,Leuven,New,2022-03-21,Yes,SILVER
CUS005582,Customer 5582,Male,34,germany,Hamburg,VIP,2021-12-10,Yes,GOLD
CUS005583,Customer 5583,Male,61,BE,Leuven,New,2019-08-12,Yes,Silver
CUS005584,Customer 5584,Female,22,Spain,Seville,new,2024-09-12,No,None
CUS005585,Customer 5585,Male,68,Spain,Seville,VIP,2024-07-30,Yes,None
CUS005586,Customer 5586,Female,69,Netherlands,Amsterdam,VIP,2024-03-22,Yes,Silver
CUS005587,Customer 5587,Female,66,Spain,Seville,Returning,2021-10-31,No ,None
CUS005588,CUSTOMER 5588,Female,60,Germany,Cologne,VIP,2020-01-18,Yes,Gold
CUS005589,Customer 5589,Male,26,Italy ,Bologna,New,2020-12-29,No,NONE
CUS005590,customer 5590,Male,34,Germany,Hamburg,Returning,2019-03-11,No,Gold
CUS005591,Customer 5591 ,Male,62,France,Paris,Returning,2020-10-06,No,Silver
CUS005592,Customer 5592,Female,29,Spain,Valencia,New,2019-01-09,YES,SILVER
CUS005593,Customer 5593,Female,21,Netherlands,The Hague,New,2021-07-15,Yes,Gold
CUS005594,Customer 5594,Male,44,Netherlands,Amsterdam,VIP,2018-10-20,No,None
CUS005595,Customer 5595,Male,62,ES,Barcelona,New,2022-07-26,no,Silver
CUS005596,Customer 5596 ,Male,24,Austria,Linz,New,2021-02-12,NO,Gold
CUS005597,Customer 5597,FEMALE,39,FRANCE,Nice,VIP,2018-01-19,Yes,Gold
CUS005598,Customer 5598,Female,68,France,Lyon,New,2024-03-21,Yes,None
CUS005599,CUSTOMER 5599,Male,27,Germany,Hamburg,New,2022-11-29,NO,Gold
CUS005600,Customer 5600,female,57,Spain,valencia,New,2020-03-17,Yes,Platinum
CUS005601,Customer 5601, Female,28,FRANCE,Lyon,Returning ,2024-02-03,No,Gold
CUS005602,customer 5602,MALE,71,Belgium,Brussels,New,2019-01-06,No ,silver
CUS005603,customer 5603,Male,57,NETHERLANDS,THE HAGUE,Returning,2020-05-02,Yes,SILVER
CUS005604,Customer 5604,Male,66,NL,AMSTERDAM,New,2020-02-21,Yes,None 
CUS005605,customer 5605,MALE,40,NL,Utrecht,VIP,2023-03-07,Yes ,None
CUS005606,Customer 5606,Male,41,Germany,Cologne,Returning,2018-12-13,Yes,Silver 
CUS005607,CUSTOMER 5607,male,35,italy,Turin,Returning,2018-09-24,Yes,Platinum
CUS005608,Customer 5608,Female,47,Germany,Cologne,returning,2021-06-01,Yes,None 
CUS005609,Customer 5609,female,61,NL,Amsterdam,New,2024-04-22,Yes,Gold
CUS005610, Customer 5610,Female,29,Germany,Frankfurt,New,2020-10-03,Yes,None
CUS005611,Customer 5611,Female,61,Spain,Bilbao ,New,2023-09-05,no,None
CUS005612,Customer 5612 ,Male,70,SPAIN,barcelona,New,2023-06-29,Yes,None
CUS005613,Customer 5613,MALE,35,ES,Valencia,Returning ,2021-03-15,YES,gold
CUS005614,Customer 5614,Male,47,Belgium,Brussels,New,2019-11-04,No,Silver
CUS005615,CUSTOMER 5615,Female ,63,France,Nice,New,2019-09-20,Yes,Silver
CUS005616,Customer 5616,Female ,33,Holland,Amsterdam, New,2024-06-11,No,Silver
CUS005617,Customer 5617,Male,20,Germany,Berlin,Returning,2023-04-30,No,None
CUS005618,Customer 5618,Female,27,SPAIN,valencia,Returning,2020-05-26,Yes,None
CUS005619,Customer 5619,Male,32,España,Seville,Returning,2019-08-08,Yes,None
CUS005620,Customer 5620,Female,29,Italy,naples, New,2019-01-23,No,SILVER
CUS005621,Customer 5621,Male,63,Germany,Hamburg,Returning,2019-02-16,No,Silver
CUS005622,Customer 5622,Male,57,SPAIN,Valencia, New,2024-08-08,No,Silver
CUS005623,Customer 5623,Female,72,Austria,Linz,New,2023-03-28,Yes,Silver
CUS005624,Customer 5624,Female,49,France,Toulouse,Returning,2022-10-23,yes,NONE
CUS005625,CUSTOMER 5625, Female,69,Austria,Graz,New,2024-12-08,No,None
CUS005626,Customer 5626,Male,64,netherlands,AMSTERDAM,NEW,2020-09-14,Yes,Gold
CUS005627,Customer 5627,female,51,GERMANY,Cologne,RETURNING,2020-10-28,Yes,Silver
CUS005628,Customer 5628, Male,55,SPAIN, Madrid,VIP,2024-10-02,No,Gold
CUS005629,Customer 5629,Female,26,belgium,Bruges,New,2019-01-31,YES,None
CUS005630,Customer 5630,Female,27,Italy,Naples,New,2019-05-22,No,Silver 
CUS005631,CUSTOMER 5631,Female,28,Netherlands,Rotterdam,NEW,2023-10-19,no,Silver
CUS005632,Customer 5632 ,Male,25,France,Lyon,New,2019-10-11,Yes,Gold
CUS005633,Customer 5633,Female,49,ES ,bilbao,New,2018-11-03, Yes,Silver
CUS005634,Customer 5634 ,Female,51,Belgium,Ghent,New,2021-08-30,yes,Platinum
CUS005635, Customer 5635,Female,34,AUSTRIA,SALZBURG,New,2024-06-04,Yes,None
CUS005636,Customer 5636,Female,49,Germany,Cologne,Returning,2023-01-24,Yes,None
CUS005637,Customer 5637,MALE,44,SPAIN, Valencia,vip,2018-11-08,NO,Gold
CUS005638,Customer 5638,Female,40,Spain,Barcelona,RETURNING,2020-07-31,Yes,None
CUS005639, Customer 5639, Male,57,Holland,Utrecht,New,2021-07-15,No,none
CUS005640,Customer 5640,Female,61,Italy,Milan,returning,2022-05-21,NO,None
CUS005641,customer 5641,Female,69,Italy,Rome,Returning,2020-01-13,Yes,None
CUS005642,customer 5642,Female,20,Germany,Hamburg,Returning,2023-03-23,no,silver
CUS005643,Customer 5643,Male,22,Belgium ,Leuven,Returning,2018-02-11,Yes,None
CUS005644,Customer 5644,FEMALE,54,ESPAÑA,Barcelona,Returning,2020-01-13,No,NONE
CUS005645,customer 5645,Female,20,FR,Lyon,VIP,2024-03-26,No,None
CUS005646,Customer 5646,Male,24,Belgium,BRUGES,returning,2023-11-02,Yes,Silver
CUS005647,Customer 5647,Male,65,GERMANY,Cologne,VIP,2023-06-24,No,Silver
CUS005648,Customer 5648,Male,35,IT,Milan,Returning,2024-06-04,NO,None
CUS005649,Customer 5649,Male,52,ES,Bilbao,VIP,2019-06-27,No,Silver 
CUS005650,Customer 5650,FEMALE,61,France,Paris,New,2020-02-14,No,Gold
CUS005651,Customer 5651,Male,35,Austria,Innsbruck,New,2023-01-30,Yes,SILVER
CUS005652,Customer 5652 ,Female,32,France,Lyon,Returning,2018-12-05,No,GOLD
CUS005653,Customer 5653,Female,70,Belgium,BRUSSELS,new,2021-01-21,yes,Silver
CUS005654,Customer 5654,Male,46,ES,Bilbao,VIP,2023-01-26,NO,Silver
CUS005655,Customer 5655,Male,73,France,Nice,New,2020-10-16,No,None
CUS005656,customer 5656,Female,26,Netherlands,Rotterdam,Returning,2018-05-31,Yes ,Silver
CUS005657,Customer 5657,Male,67,Spain,Seville,New,2019-06-30,No,Gold
CUS005658,Customer 5658,Male,36,Spain,Bilbao ,vip,2020-10-27, Yes,Platinum
CUS005659,Customer 5659,Male,23,NETHERLANDS,The Hague,New,2021-12-04,Yes,PLATINUM
CUS005660,customer 5660,Female,39,netherlands,Eindhoven,New,2023-11-07,Yes,none
CUS005661, Customer 5661,Female,34,Belgium,Leuven,New,2021-03-24,Yes,None
CUS005662,Customer 5662,Male,68,France ,marseille,Returning,2023-11-28,Yes,None
CUS005663,Customer 5663,Male,67,ES,BARCELONA,New,2023-05-19,Yes,None
CUS005664,Customer 5664,Female,48,République française,Nice,Returning,2024-06-22,NO,Silver
CUS005665,Customer 5665,Female,33,FR,Paris,New,2023-12-28,YES,None
CUS005666,Customer 5666,Female,57,Germany,Frankfurt,VIP,2019-08-09,Yes,None
CUS005667,Customer 5667 ,Female,19,IT,Turin,Returning,2019-07-31,YES,None
CUS005668,Customer 5668,Female,51,France,Marseille,Returning,2024-05-02,No,None
CUS005669,Customer 5669,Female,18,Italy,bologna,Returning,2020-01-21,No,Silver
CUS005670,Customer 5670,Female ,40,NETHERLANDS,rotterdam,Returning,2021-09-30,Yes,None
CUS005671,Customer 5671,Female,52,France,Paris, New,2019-09-28,Yes,Silver
CUS005672,Customer 5672,Female,24,France,LYON, VIP,2022-04-04,No,None
CUS005673,Customer 5673,Male,51,Germany,Munich,Returning,2024-10-06, No,Silver
CUS005674,Customer 5674,Male,34,France,Lyon,RETURNING,2018-03-22,No,None
CUS005675,Customer 5675,male,26,BELGIUM,ghent,VIP,2020-01-29,Yes,GOLD
CUS005676,Customer 5676 ,Male,29,Netherlands,Eindhoven,Returning,2023-03-25,NO,None
CUS005677,Customer 5677,Female,45,germany,FRANKFURT,New,2019-04-15,Yes,gold
CUS005678,Customer 5678,Female,40,fr, Lyon,Returning,2022-03-30,No ,Silver
CUS005679,Customer 5679,FEMALE,46,FR,Marseille,Returning,2018-04-06,Yes,gold
CUS005680,Customer 5680,Female,46,Spain,Barcelona,New,2021-03-13,no,Silver
CUS005681,Customer 5681,Female,56,France,Lyon ,New,2020-03-23,YES,NONE
CUS005682,customer 5682,Female,75,DE,Munich,RETURNING,2023-12-04,Yes,Gold
CUS005683,Customer 5683,Female,51,Austria,SALZBURG,New ,2022-12-15,Yes,None
CUS005684,Customer 5684,Male,48,GERMANY,Cologne,New,2022-02-22,YES,None
CUS005685,Customer 5685,Male,62,Germany,Berlin,New ,2020-05-08,No,Silver
CUS005686,Customer 5686,Female,59,Germany ,Cologne ,new,2024-04-13,Yes,Silver
CUS005687,Customer 5687,Female,69, Spain,Bilbao,new,2019-06-13, Yes,None
CUS005688,Customer 5688,Male,38,FR,Marseille,New ,2019-07-14,No,Silver
CUS005689,Customer 5689,male,33,Belgium,Bruges,New,2021-05-01,Yes,Gold
CUS005690,Customer 5690,Female ,73,Deutschland,Frankfurt,Returning,2022-01-14,Yes,None
CUS005691,Customer 5691,Male,29,Germany, Frankfurt,New ,2021-01-07,YES,Silver
CUS005692, Customer 5692,Female,36,España,Madrid ,VIP,2020-12-12,Yes,Gold
CUS005693,Customer 5693,Male,36,SPAIN,bilbao,Returning,2018-10-25,Yes,None
CUS005694,Customer 5694,Female,64,Germany,Berlin,New,2020-02-22,NO,None
CUS005695,Customer 5695,Female,66,République française,Nice,Returning,2024-07-07,YES,None
CUS005696,Customer 5696,Female,20,ES,Bilbao,new,2023-09-24,No,SILVER
CUS005697,Customer 5697,Male,40,Germany,Munich,New,2022-03-29,Yes,Silver
CUS005698,Customer 5698,Male,29,germany,Hamburg,New,2019-05-13,Yes,GOLD
CUS005699,Customer 5699,Male,54,deutschland,Munich,New,2019-11-26,No,None 
CUS005700,Customer 5700,Male,18,Österreich,graz,new,2022-01-29, Yes,none
CUS005701,Customer 5701,FEMALE,60,AUSTRIA,Linz,New,2021-12-15,Yes,none
CUS005702,Customer 5702,female,58,Spain, Barcelona,VIP,2024-06-10,Yes,None
CUS005703,Customer 5703,female,60,Italy,ROME,VIP,2020-01-31,Yes,Silver
CUS005704,Customer 5704,Male,20,Spain,Barcelona,New,2020-10-18,no,None
CUS005705,Customer 5705,Male,67,Netherlands,Rotterdam,New,2022-03-14,No,None
CUS005706,CUSTOMER 5706,Male,71,Germany,Berlin,Returning,2020-06-17,No, None
CUS005707,Customer 5707,FEMALE,75,ITALY,Naples ,Returning,2019-01-27,Yes ,Silver
CUS005708,Customer 5708,MALE,64,NETHERLANDS,UTRECHT,New,2019-11-25,Yes,None
CUS005709,Customer 5709,Female ,34,Netherlands,Utrecht,New,2023-11-06,Yes ,NONE
CUS005710,customer 5710,Male,63,Austria,Salzburg,New,2024-01-13,No,Silver
CUS005711,Customer 5711,Male,31,Belgium,Antwerp,RETURNING,2020-06-09,No,None
CUS005712,CUSTOMER 5712,Female,48,Spain,Bilbao,New,2021-02-23,No,Silver
CUS005713,Customer 5713,Male,43,ES,madrid,Returning ,2023-07-07,No,Silver
CUS005714,Customer 5714,Male,23,ES,Madrid,RETURNING,2019-08-15,Yes, Gold
CUS005715,Customer 5715,Female,74,France,Marseille,New,2020-04-16,YES,None
CUS005716,Customer 5716,Female ,39,GERMANY,Munich,New,2018-10-01,Yes,Silver
CUS005717,Customer 5717,Female,40,France,Paris,New,2020-06-26, Yes,Gold
CUS005718,Customer 5718,Male,61,Italy,Rome,New,2019-04-24,No,None
CUS005719,Customer 5719,Female,48,Italy,Turin, New,2019-10-11,Yes,SILVER
CUS005720,Customer 5720,Female,71,ES,Valencia,New,2018-09-01,Yes,Silver
CUS005721,Customer 5721,Male,54,Italia,Bologna,Returning,2020-10-22,YES,Silver
CUS005722, Customer 5722,Male,47,France,Toulouse,Returning,2024-06-25,No,platinum
CUS005723,Customer 5723,FEMALE,33,Germany,munich,New,2021-05-07,no,None
CUS005724,Customer 5724,Female,26,Netherlands,Rotterdam,Returning,2021-06-24,Yes,Gold
CUS005725,Customer 5725,Female,67,ES,Bilbao,Returning,2021-01-17,Yes,None
CUS005726, Customer 5726,Female ,51,Germany,Hamburg,New ,2018-03-07, No,none
CUS005727,Customer 5727,Female,61,Germany,Munich ,New,2018-09-16,NO,Silver
CUS005728,Customer 5728 ,MALE,40,Italy,Milan,New,2020-10-28,No,none
CUS005729,Customer 5729,Male,43,DE,Frankfurt,Returning,2020-10-24,Yes,None
CUS005730,Customer 5730,Female,48,germany,Berlin,New,2019-10-08,Yes,None
CUS005731,Customer 5731,Female,68,GERMANY,Cologne,VIP,2024-06-30,Yes,None
CUS005732,Customer 5732,Female,28,Germany,FRANKFURT,new,2018-06-27,Yes ,None
CUS005733,Customer 5733,Male,31,Austria,Vienna,New ,2022-02-18, No,Gold
CUS005734,Customer 5734,Male,65,France,Toulouse,New,2018-07-20,YES,None
CUS005735,Customer 5735,Male,34,Italy,Naples,Returning,2024-08-30,Yes,Silver
CUS005736,Customer 5736,Female,45,Spain,bilbao,VIP,2020-03-08,yes,None
CUS005737,Customer 5737,Female ,64,Spain, Madrid,VIP,2023-08-22,No,Gold
CUS005738, Customer 5738,Female,24,Germany,Berlin,New,2018-03-01,Yes,None
CUS005739,Customer 5739,Female,67,Spain,Seville,New,2023-08-14,Yes,NONE
CUS005740,Customer 5740,Female,18,Austria,Innsbruck,Returning,2024-03-08,Yes,None
CUS005741,Customer 5741,Female,38,Spain,Madrid,New,2021-01-23,YES,gold
CUS005742,Customer 5742,Male,58,Spain,Barcelona,New,2023-01-04,No,Silver
CUS005743,CUSTOMER 5743,Female,57,Italy,Naples,New,2018-01-18,Yes,Silver
CUS005744,Customer 5744,Male,58,Spain,Seville,New,2022-03-30,Yes,Gold
CUS005745,Customer 5745,Female,37,FR,Lyon,VIP,2020-11-29,No,None
CUS005746,Customer 5746 ,Female,56,France,Nice,Returning,2020-07-24,No,Silver
CUS005747,Customer 5747,Male,52,españa,Barcelona,New,2023-08-06,NO,None
CUS005748,Customer 5748,Female,66,Spain,Valencia,Returning,2019-05-07,Yes,Silver
CUS005749, Customer 5749, Female,47,France,marseille,Returning,2021-10-25,NO, None
CUS005750,Customer 5750,female,66,Spain ,Madrid,New ,2020-08-15,No, Silver
CUS005751,customer 5751,Female,52,france,Nice,returning,2023-03-23,Yes,None
CUS005752,Customer 5752,Male,30,Italia,Milan,Returning,2020-03-23,YES,Silver
CUS005753,Customer 5753,Male,72,Germany,Munich,Returning,2020-08-02,No,None
CUS005754,customer 5754,Male,57,Italy,Bologna,Returning,2024-06-13,Yes,None
CUS005755,Customer 5755,Male,29,Germany,Hamburg,Returning,2018-03-30,NO,Silver
CUS005756,customer 5756,Male,49,France,Paris,VIP,2023-09-24,Yes,None
CUS005757,Customer 5757,Female,34,ES,BARCELONA,New,2023-10-10,yes,None
CUS005758,Customer 5758,Female,60, République française,Toulouse,New,2020-08-17,No,NONE
CUS005759,Customer 5759,Male,69,Spain,Valencia,New,2022-01-01,Yes ,Silver
CUS005760,Customer 5760,Female,44,France,Paris,NEW,2018-01-06,Yes,None
CUS005761,Customer 5761,Male,33,Belgique,Leuven ,New,2022-11-16,Yes ,none
CUS005762,CUSTOMER 5762,Female,72,Spain,SEVILLE,New,2018-07-03,Yes,Platinum
CUS005763,Customer 5763,FEMALE,27,Italy,Bologna,Returning,2018-06-13, Yes,None
CUS005764,Customer 5764,Male ,51,NETHERLANDS,Utrecht,new,2024-07-14,YES,NONE
CUS005765,Customer 5765,Female,52,Italy,Bologna,New,2022-09-02,Yes,None 
CUS005766,Customer 5766,Male,59,France,Paris,New,2024-10-02,No,Silver
CUS005767,Customer 5767,Male,54,Germany,Munich,Returning,2019-01-30,No ,Silver
CUS005768,Customer 5768, Female,47,Spain,Seville,New,2024-07-19,No,None
CUS005769,Customer 5769,Male,42,Italia,Milan,RETURNING,2024-05-06,No,Silver
